時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,50,5,0,5,5,0,15
15,100,80,5,20,5,5,0,20
30,110,80,60,80,5,5,0,15
45,130,100,80,75,35,15,0,20
60,140,95,75,80,60,50,15,20
75,135,90,75,75,70,60,15,30
90,110,90,70,65,70,55,20,35
105,95,85,70,75,60,55,25,35
120,85,70,65,70,55,45,25,45
135,90,70,65,75,50,40,25,30
150,90,60,65,75,45,40,30,30
165,90,60,60,75,50,35,15,20
180,85,60,55,75,45,40,20,20
195,85,70,55,65,45,45,25,20
210,100,65,40,60,45,50,25,20
225,95,65,45,65,45,50,25,0
240,85,65,60,70,50,40,15,0
255,90,70,65,60,50,40,15,15
270,95,70,70,70,50,50,20,30
285,85,75,70,75,50,50,20,30
300,85,70,65,75,45,50,25,30
315,85,70,60,75,45,55,15,35
330,85,70,55,70,45,60,15,35
345,80,70,55,65,55,50,35,45
360,80,65,60,65,55,50,40,45
375,90,65,60,70,55,50,25,20
390,105,70,60,70,55,50,20,30
405,105,70,55,75,55,50,15,30
420,0,0,0,0,0,0,0,0
435,90,65,55,60,50,50,15,30
450,90,65,60,60,35,65,15,30
465,95,60,60,55,40,60,25,20
480,85,60,55,55,40,55,15,35
495,90,70,55,55,40,50,15,35
510,85,65,55,60,35,45,15,30
525,85,65,55,60,50,40,15,20
540,80,65,55,55,50,45,20,20
555,85,65,55,55,40,40,25,15
570,75,60,60,50,30,45,25,30
585,70,55,50,45,30,40,15,20
600,75,45,50,40,25,30,15,20
615,75,40,35,30,10,25,20,20
630,75,65,50,50,5,25,15,20
645,70,65,55,55,30,35,20,20
660,60,55,45,45,30,25,25,15
675,0,45,40,35,15,20,15,20
690,0,35,35,40,5,25,15,20
705,0,35,25,0,5,15,0,15
