時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,145,120,40,40,5,5,0,5
15,165,145,60,70,5,15,0,20
30,155,150,90,85,35,35,0,35
45,150,135,80,85,75,60,0,35
60,145,135,80,90,90,60,5,40
75,130,125,80,80,90,65,20,45
90,125,120,75,80,100,60,25,45
105,135,115,75,80,90,60,25,45
120,115,110,80,85,80,65,25,35
135,115,105,75,85,80,70,25,35
150,115,90,70,95,80,65,30,45
165,110,80,75,95,80,65,35,45
180,110,85,80,95,70,65,35,35
195,110,95,90,85,70,60,40,35
210,0,0,0,0,0,0,0,0
225,110,100,75,85,75,60,50,35
240,110,90,70,85,75,60,20,45
255,115,100,70,85,80,65,25,45
270,100,100,75,90,90,65,30,45
285,110,110,85,90,90,70,25,45
300,110,110,85,90,85,70,30,45
315,115,105,85,90,65,70,35,50
330,100,100,85,90,60,70,35,55
345,100,100,85,95,70,70,40,35
360,100,100,75,95,80,70,25,45
375,120,100,85,80,80,70,30,45
390,120,100,85,80,85,65,30,30
405,130,100,80,90,85,70,40,45
420,130,100,75,95,85,75,25,45
435,120,95,65,90,85,65,40,35
450,115,95,80,95,80,65,25,40
465,115,95,85,95,70,60,30,50
480,120,95,85,90,70,60,15,35
495,115,90,95,80,70,65,25,35
510,110,85,95,80,65,70,35,45
525,110,90,85,80,70,60,20,35
540,110,95,80,80,70,55,20,30
555,110,95,80,75,70,50,25,30
570,100,70,75,70,65,45,20,35
585,100,70,65,65,55,45,20,35
600,95,65,60,55,45,40,25,20
615,85,60,55,55,35,40,20,20
630,70,50,55,45,35,40,20,15
645,60,45,55,45,35,20,10,20
660,60,50,60,45,30,0,15,15
675,0,0,0,0,35,0,20,20
690,0,0,0,0,0,5,0,20
705,0,0,0,0,0,10,0,15
