時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,110,80,60,10,5,0,15
15,110,115,90,55,10,5,0,15
30,130,115,60,70,40,15,0,15
45,140,125,65,70,60,50,0,20
60,125,110,75,70,65,60,5,35
75,125,105,80,70,65,55,15,35
90,125,95,75,65,60,50,15,45
105,115,90,75,65,60,60,25,45
120,105,90,65,80,65,55,25,30
135,100,90,60,95,65,55,30,30
150,100,90,50,70,60,50,30,35
165,100,105,50,70,65,45,35,20
180,100,105,60,70,65,45,20,35
195,100,105,60,45,55,45,20,35
210,95,115,65,70,55,50,25,40
225,90,100,65,70,55,45,30,35
240,90,85,65,65,55,45,30,45
255,100,70,60,60,55,40,15,30
270,100,70,55,60,50,45,15,30
285,110,80,55,65,50,50,25,35
300,110,70,60,65,55,50,30,35
315,100,80,65,65,55,55,30,35
330,95,85,70,65,70,55,30,35
345,75,75,70,65,70,55,30,40
360,80,85,60,60,70,55,35,40
375,90,85,45,65,65,50,20,40
390,90,75,55,70,60,55,25,45
405,90,70,65,70,60,55,25,45
420,95,70,75,65,65,50,30,50
435,95,70,75,50,70,50,15,30
450,95,75,70,55,70,50,20,35
465,105,80,70,55,70,45,20,45
480,0,0,0,0,0,0,0,0
495,95,120,70,50,60,45,15,45
510,95,105,65,55,55,45,15,35
525,95,95,75,60,50,50,15,35
540,95,85,65,55,55,45,20,35
555,0,0,0,0,0,0,0,0
570,95,80,60,50,45,35,25,20
585,95,80,60,45,25,40,25,30
600,85,70,50,40,30,35,15,15
615,60,65,40,40,20,25,20,15
630,65,60,30,20,15,20,15,15
645,55,60,30,20,5,15,25,15
660,55,50,35,30,10,5,25,15
675,0,60,0,40,15,15,25,15
690,0,50,0,40,25,25,15,20
705,0,30,0,0,0,0,0,15
