時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,140,0,70,70,20,15,0,40
15,180,0,80,90,25,25,0,40
30,200,0,90,90,65,55,0,35
45,210,70,80,110,90,60,0,45
60,190,150,90,100,85,60,5,45
75,180,160,100,100,95,65,20,70
90,200,160,140,110,95,70,30,85
105,200,160,140,110,95,70,40,85
120,200,160,140,120,100,80,50,85
135,190,160,120,120,100,80,50,85
150,180,150,110,120,110,75,55,55
165,180,130,100,110,110,80,55,55
180,165,130,80,110,110,85,55,45
195,170,130,85,110,120,85,40,55
210,170,130,90,100,100,85,60,60
225,160,145,95,90,100,85,45,60
240,160,135,100,95,100,100,50,50
255,150,135,110,100,95,100,50,50
270,160,135,100,105,95,95,35,35
285,165,135,105,110,100,80,60,50
300,160,140,105,110,110,70,45,65
315,160,140,105,110,115,75,50,80
330,160,140,105,110,115,75,40,80
345,160,140,100,110,115,75,45,70
360,170,150,100,100,115,75,40,55
375,180,140,90,110,125,90,45,55
390,180,160,100,120,130,90,45,70
405,190,150,100,110,130,90,50,90
420,190,160,110,110,120,90,50,85
435,190,160,120,120,120,90,55,75
450,190,155,120,125,125,90,40,90
465,180,150,115,115,115,90,35,90
480,180,150,125,115,110,90,50,70
495,180,155,125,110,105,90,50,75
510,165,160,115,115,95,90,50,70
525,165,160,115,130,90,70,50,55
540,160,150,110,130,85,60,40,55
555,145,130,100,95,85,60,40,70
570,145,125,100,80,85,55,45,55
585,135,120,90,80,70,50,45,50
600,135,110,80,70,55,45,30,55
615,120,95,75,65,55,40,30,50
630,0,80,75,70,60,40,25,15
645,0,70,65,65,55,10,25,15
660,0,0,60,60,35,10,25,15
675,0,0,0,0,0,0,15,40
690,0,50,0,0,0,0,15,40
705,0,45,0,0,0,0,0,20
