時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,125,0,70,0,20,15,0,5
15,120,0,80,0,50,50,0,20
30,110,5,105,0,75,60,0,30
45,125,60,100,0,80,65,0,35
60,110,100,95,0,90,65,15,40
75,95,95,100,0,85,65,15,45
90,90,95,95,0,75,65,15,45
105,90,90,80,0,70,65,15,30
120,80,85,80,0,65,60,15,30
135,75,70,65,0,65,55,15,30
150,80,65,55,0,65,60,25,30
165,85,75,70,0,65,50,15,35
180,90,75,75,0,65,50,20,20
195,95,80,75,0,70,50,30,20
210,90,65,70,0,75,55,30,20
225,80,65,70,0,65,60,35,20
240,80,60,70,0,65,60,20,15
255,75,70,65,0,60,60,15,15
270,80,70,70,0,60,60,15,15
285,85,85,70,0,60,60,15,15
300,80,85,60,0,65,60,30,15
315,90,90,60,0,70,60,25,20
330,110,75,70,0,65,75,15,20
345,110,60,70,0,60,70,15,35
360,90,70,70,0,60,55,15,30
375,85,75,70,0,60,65,20,15
390,95,75,65,0,55,65,15,15
405,105,75,65,0,60,60,15,30
420,85,70,65,0,65,60,20,15
435,95,75,75,0,60,65,20,15
450,90,85,70,0,50,60,15,15
465,95,85,65,0,50,65,15,15
480,105,85,80,0,50,60,15,15
495,105,75,75,0,50,60,15,15
510,105,70,65,0,65,60,15,15
525,110,60,65,0,60,50,15,20
540,110,70,80,0,50,50,15,20
555,90,70,80,0,50,50,15,20
570,95,70,70,0,65,50,15,20
585,90,65,75,0,65,50,15,20
600,70,55,80,0,55,50,15,20
615,70,50,75,0,50,25,15,20
630,60,30,65,0,15,35,15,20
645,65,35,55,0,15,35,15,15
660,60,45,60,0,30,30,15,15
675,0,45,0,0,40,40,15,20
690,0,0,0,0,30,35,0,15
705,0,0,0,0,0,0,0,25
