時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,130,45,60,5,5,0,15
15,110,130,55,65,10,10,0,20
30,155,165,60,85,55,45,0,30
45,170,170,60,85,90,65,0,50
60,180,160,65,95,100,75,5,50
75,160,150,60,100,95,75,35,45
90,160,140,60,110,70,70,35,50
105,160,120,65,100,70,75,25,45
120,160,120,65,100,70,65,30,45
135,150,100,60,95,65,55,30,45
150,140,90,50,95,75,55,30,45
165,125,90,45,85,80,70,30,30
180,140,0,45,85,85,70,35,35
195,140,0,60,90,80,70,40,50
210,135,0,60,90,70,60,25,50
225,150,0,50,90,75,60,35,60
240,150,60,45,90,85,65,30,60
255,140,70,40,90,85,65,35,45
270,140,110,45,85,80,60,40,45
285,130,120,45,90,75,60,40,45
300,130,125,50,95,65,65,30,60
315,130,125,50,95,65,70,30,65
330,130,130,50,95,90,70,50,65
345,130,130,45,85,90,70,35,60
360,130,130,45,75,85,70,40,60
375,130,130,45,65,80,65,40,50
390,150,115,45,80,75,70,45,50
405,140,130,45,95,80,65,45,60
420,155,130,50,95,90,65,30,65
435,160,120,45,95,90,60,40,60
450,160,120,50,80,90,60,40,50
465,160,120,40,75,90,65,45,40
480,140,130,45,75,80,65,45,65
495,140,130,50,75,80,65,30,80
510,140,120,55,90,70,65,30,80
525,150,120,50,95,65,65,30,65
540,150,110,50,85,75,65,35,50
555,140,110,50,80,75,65,40,35
570,130,100,50,70,65,55,50,35
585,120,90,40,65,65,45,15,45
600,105,90,20,60,60,35,15,30
615,100,85,20,45,55,55,15,30
630,90,70,20,50,35,50,20,15
645,0,70,20,50,25,30,20,15
660,0,60,20,35,35,30,20,15
675,0,0,0,0,0,0,20,20
690,0,0,25,0,0,0,20,35
705,0,0,20,0,0,0,0,0
