時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,130,110,20,45,5,5,0,20
30,140,110,60,60,30,10,0,30
45,150,130,70,75,60,40,0,30
60,160,145,90,85,80,70,0,35
75,155,150,100,95,80,75,15,50
90,155,150,100,95,85,75,15,60
105,140,140,100,100,95,65,20,60
120,125,140,100,100,110,65,25,45
135,130,135,110,100,100,65,30,45
150,130,125,110,100,80,65,40,35
165,130,125,90,100,75,65,40,45
180,130,115,100,110,80,65,35,45
195,130,110,100,110,90,55,35,45
210,120,130,100,120,95,60,40,45
225,110,130,90,125,100,60,35,50
240,110,115,90,105,120,70,50,55
255,130,115,80,105,110,75,35,55
270,130,100,85,100,90,70,35,50
285,125,110,95,120,90,70,40,50
300,130,105,95,110,90,65,45,45
315,130,105,90,100,100,70,50,45
330,130,105,95,100,110,80,50,55
345,125,105,95,100,105,80,50,45
360,125,110,90,100,100,80,35,60
375,125,110,95,100,95,75,40,60
390,125,120,95,100,95,75,45,50
405,125,120,90,100,90,80,50,50
420,140,110,90,100,90,85,50,65
435,130,110,85,95,85,80,50,65
450,120,105,95,95,85,75,30,50
465,125,110,95,105,85,75,30,45
480,135,115,90,105,85,75,30,50
495,135,110,95,105,85,70,30,60
510,135,110,100,100,85,65,40,35
525,135,110,100,105,80,70,40,50
540,125,115,110,100,85,70,40,35
555,115,115,100,95,80,70,25,50
570,120,115,85,80,70,70,30,60
585,105,90,75,75,60,70,15,45
600,95,90,70,65,40,55,15,40
615,90,80,65,50,30,45,25,20
630,85,65,55,50,25,25,20,15
645,80,55,55,50,35,25,15,20
660,0,45,55,50,35,25,15,15
675,0,0,0,55,35,40,20,15
690,0,0,0,0,0,50,20,20
705,0,0,0,0,0,0,0,0
