時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,95,60,35,45,5,5,0,15
30,130,90,55,55,20,5,0,20
45,130,100,55,0,35,40,0,20
60,100,110,65,0,60,55,0,20
75,85,100,65,0,75,55,15,20
90,85,80,70,0,80,55,20,30
105,95,80,80,0,70,55,25,45
120,100,70,80,0,65,55,15,45
135,100,70,80,0,65,60,30,30
150,110,70,70,0,65,45,15,30
165,100,65,65,10,65,50,15,35
180,90,60,60,60,60,45,20,35
195,85,70,55,70,55,45,25,20
210,85,70,50,75,50,45,25,35
225,80,65,50,75,55,40,25,30
240,85,65,50,75,50,40,15,40
255,85,65,60,70,50,40,25,30
270,85,65,60,60,50,40,20,35
285,0,0,0,0,0,0,0,0
300,85,70,60,70,45,55,25,20
315,85,70,60,70,45,55,30,20
330,85,75,60,80,55,45,15,15
345,85,75,55,80,50,45,15,25
360,75,75,55,75,50,55,20,30
375,80,75,50,75,45,55,20,30
390,80,75,55,75,45,55,25,30
405,85,70,50,80,40,50,15,30
420,85,70,50,70,40,50,15,20
435,80,70,50,70,40,45,20,20
450,80,65,50,75,40,45,20,20
465,75,65,50,75,35,40,15,25
480,75,65,45,75,35,45,20,20
495,80,70,50,75,35,45,15,30
510,80,65,60,75,40,45,15,20
525,90,65,60,80,45,40,15,20
540,90,65,60,75,45,40,20,20
555,75,65,60,75,40,35,20,20
570,70,65,65,80,35,35,20,20
585,60,55,65,85,25,30,25,15
600,60,50,55,85,30,15,15,20
615,55,50,45,75,20,20,20,20
630,55,30,35,55,15,20,20,15
645,50,30,35,40,5,10,20,15
660,50,40,35,40,5,10,25,15
675,0,40,45,50,0,20,15,15
690,0,0,0,0,0,35,20,15
705,0,0,0,0,0,0,0,20
