時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,40,5,25,5,5,0,5
15,120,75,50,45,5,5,0,15
30,120,85,60,70,25,10,0,15
45,90,110,55,75,55,40,0,20
60,80,105,60,75,65,55,5,20
75,80,90,55,65,55,65,15,20
90,100,85,60,65,50,70,20,30
105,100,70,70,65,50,60,15,45
120,100,75,60,80,55,40,15,55
135,100,65,60,80,60,30,30,35
150,100,55,60,75,60,20,30,35
165,90,60,55,75,55,45,30,30
180,90,75,60,60,55,45,25,20
195,80,80,70,55,50,65,30,30
210,90,80,60,65,45,65,25,30
225,90,80,55,65,50,40,25,35
240,95,65,45,65,50,45,30,30
255,95,60,50,0,50,45,20,35
270,95,60,55,0,50,45,20,30
285,95,80,70,0,50,60,20,40
300,95,80,65,0,60,60,25,45
315,85,80,70,0,65,80,30,35
330,90,80,70,0,70,80,30,30
345,105,75,60,0,70,80,35,20
360,105,75,60,20,70,60,20,20
375,0,0,0,0,0,0,0,0
390,85,60,60,105,50,50,35,35
405,85,65,55,100,45,55,30,30
420,100,70,60,75,45,50,30,20
435,100,75,55,65,45,50,20,15
450,0,75,65,65,45,45,20,15
465,0,65,65,70,45,50,20,15
480,0,65,65,75,45,50,20,20
495,70,65,60,80,40,50,20,20
510,70,65,60,80,35,50,15,25
525,80,70,55,70,40,40,15,20
540,100,75,55,70,40,35,20,15
555,90,60,50,75,45,40,20,15
570,80,60,50,65,40,30,25,20
585,75,50,50,55,40,30,15,20
600,80,50,45,50,25,20,15,20
615,80,50,35,40,25,20,20,20
630,65,40,25,40,25,15,20,20
645,50,30,25,40,10,10,25,20
660,50,35,35,40,5,5,25,20
675,0,45,55,45,15,15,15,20
690,0,45,50,45,20,20,15,15
705,0,0,0,0,20,15,0,20
