時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,50,5,15,5,5,0,15
15,90,75,30,40,5,5,0,20
30,130,95,50,80,15,10,0,20
45,140,105,60,80,45,30,0,35
60,130,90,80,80,60,55,0,40
75,135,80,80,70,75,65,20,35
90,135,80,80,70,70,60,20,50
105,115,90,80,70,65,50,15,50
120,105,75,75,80,65,50,30,55
135,105,75,60,80,60,50,30,35
150,105,75,70,70,50,45,30,40
165,95,60,70,60,50,55,15,20
180,95,70,70,60,55,60,20,20
195,95,80,55,60,55,60,25,20
210,115,80,60,70,60,50,25,35
225,115,80,65,70,60,50,30,45
240,115,80,70,75,60,45,30,30
255,120,75,60,75,65,45,30,15
270,115,75,60,70,60,55,15,30
285,105,85,70,70,60,60,20,30
300,90,85,70,75,60,60,25,45
315,110,95,70,75,70,55,25,35
330,110,85,60,65,70,55,35,35
345,100,70,60,70,70,55,30,35
360,100,70,75,70,65,50,40,35
375,90,80,85,80,65,45,20,30
390,90,75,70,80,65,50,25,35
405,95,75,75,75,55,50,30,35
420,115,75,75,75,55,50,15,30
435,110,80,65,80,50,50,15,35
450,110,75,70,70,50,55,20,35
465,110,75,75,65,65,50,20,35
480,0,0,0,0,0,0,0,0
495,110,90,80,70,60,50,25,35
510,105,80,80,0,50,50,15,35
525,125,75,85,0,60,45,15,45
540,125,80,85,0,65,55,20,40
555,110,70,80,0,60,50,25,40
570,110,70,80,0,55,50,20,30
585,95,70,75,10,45,45,25,35
600,95,70,70,40,35,40,15,35
615,80,60,50,50,25,30,20,15
630,70,45,40,45,15,20,20,20
645,0,0,0,0,0,0,0,0
660,0,0,0,0,0,0,0,0
675,0,0,0,0,10,20,15,20
690,0,0,0,0,0,30,10,20
705,0,0,0,0,0,30,0,15
