時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,80,5,0,10,5,0,5
15,130,90,80,0,20,20,0,20
30,0,95,85,0,65,45,0,15
45,0,110,80,0,75,60,0,20
60,0,125,90,0,80,60,5,50
75,0,125,95,0,80,65,15,60
90,45,115,90,0,70,80,15,60
105,110,115,90,0,70,75,15,35
120,130,120,80,0,70,70,15,35
135,130,130,80,0,75,55,15,30
150,105,105,70,0,75,55,15,35
165,95,105,70,0,75,65,40,50
180,105,95,70,0,80,70,40,35
195,115,85,80,0,80,70,20,35
210,130,80,75,0,75,70,20,35
225,130,75,75,0,90,70,15,35
240,130,75,75,0,90,65,15,45
255,130,95,75,0,85,60,30,30
270,130,105,75,0,75,65,20,35
285,140,105,80,0,70,65,25,15
300,150,95,80,0,70,75,35,30
315,135,95,70,0,80,75,30,35
330,135,120,70,0,80,85,30,30
345,130,120,70,0,80,90,35,50
360,130,130,80,0,85,85,15,45
375,135,120,85,0,95,70,30,35
390,140,120,90,0,95,65,25,35
405,145,120,95,0,95,65,30,35
420,135,120,85,0,90,80,35,40
435,125,125,85,0,90,85,35,40
450,125,115,85,0,85,80,35,40
465,120,125,80,0,75,80,30,40
480,120,100,80,0,75,80,30,30
495,125,95,80,0,70,80,30,40
510,0,0,0,0,0,0,0,0
525,110,90,85,0,75,65,30,30
540,115,100,85,0,75,70,20,20
555,115,100,70,0,75,60,20,20
570,105,90,80,0,75,60,20,20
585,110,70,80,0,75,65,15,20
600,100,60,75,0,65,60,15,20
615,90,60,70,0,45,50,15,20
630,0,60,60,0,30,35,15,20
645,0,70,65,0,60,40,15,20
660,0,75,0,0,0,55,15,20
675,0,0,0,0,0,50,15,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,15
