時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,50,35,0,15,0,5
15,90,75,55,40,0,10,0,20
30,90,60,60,50,0,15,0,15
45,85,60,60,60,0,15,0,20
60,80,70,60,55,0,25,5,20
75,80,75,60,50,0,25,15,20
90,75,75,65,50,0,20,20,20
105,75,75,60,50,0,35,25,20
120,75,75,50,50,0,30,20,20
135,70,65,50,45,0,30,15,15
150,65,60,40,45,0,30,45,15
165,70,60,45,60,0,30,35,15
180,85,55,60,65,0,15,15,15
195,75,50,60,60,0,15,25,15
210,75,50,60,55,0,5,20,20
225,60,50,50,55,0,5,30,20
240,65,65,50,55,0,5,30,20
255,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
285,80,65,60,60,0,5,20,30
300,80,65,60,55,0,5,25,30
315,70,65,60,50,0,5,15,20
330,80,65,60,55,0,5,25,20
345,80,75,50,50,0,10,25,30
360,65,70,50,50,0,5,25,20
375,70,70,50,55,0,10,30,35
390,70,60,60,55,0,20,15,30
405,70,50,60,50,0,20,25,20
420,60,50,60,45,0,20,20,20
435,65,50,50,35,0,35,30,20
450,65,55,50,50,0,35,15,20
465,80,55,55,50,0,30,20,20
480,70,60,45,40,0,30,25,20
495,70,60,55,25,0,30,25,30
510,60,60,60,30,0,25,15,20
525,60,60,60,35,0,25,15,15
540,60,60,55,40,0,25,15,15
555,60,60,55,40,0,25,0,20
570,60,55,55,40,0,20,0,15
585,60,50,55,40,0,20,0,15
600,50,40,45,20,0,20,0,15
615,45,40,45,15,0,15,0,15
630,40,25,40,15,0,5,0,15
645,30,20,30,10,0,5,0,20
660,30,25,30,10,0,5,0,0
675,30,30,25,20,0,5,0,0
690,0,0,0,25,0,5,0,0
705,0,0,0,20,0,5,0,0
