時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,105,80,45,50,0,20,0,15
30,100,75,50,45,0,20,0,20
45,90,75,55,45,0,30,0,15
60,110,75,55,50,0,30,5,20
75,100,65,50,45,0,30,15,20
90,95,70,40,45,0,40,20,25
105,95,80,40,50,0,45,25,15
120,80,70,40,50,0,45,25,20
135,70,60,40,45,0,35,10,15
150,90,55,40,45,0,30,15,15
165,90,55,45,45,0,30,35,20
180,95,55,45,60,0,35,20,20
195,95,55,35,60,0,40,25,20
210,90,60,30,50,0,40,25,20
225,80,65,40,45,0,35,10,15
240,85,65,60,45,0,35,15,15
255,85,55,60,45,0,40,20,30
270,90,65,50,50,0,40,25,15
285,90,70,40,45,0,40,30,15
300,80,65,35,45,0,40,15,15
315,75,65,35,45,0,40,15,20
330,75,60,40,45,0,40,20,20
345,80,65,45,40,0,35,25,20
360,80,55,45,40,0,35,25,25
375,95,60,50,50,0,40,15,15
390,100,75,45,50,0,40,15,15
405,90,60,35,50,0,40,20,20
420,85,60,40,40,0,35,20,20
435,85,65,35,40,0,35,15,20
450,95,65,40,40,0,40,15,25
465,95,65,35,40,0,35,20,20
480,75,65,35,40,0,35,20,15
495,75,65,45,35,0,35,25,15
510,75,60,40,40,0,35,25,20
525,70,55,40,40,0,30,15,20
540,70,50,40,50,0,30,15,20
555,70,60,50,50,0,25,0,15
570,70,60,40,40,0,25,0,15
585,70,55,35,40,0,25,0,20
600,50,50,35,35,0,25,0,20
615,50,45,25,20,0,20,0,15
630,45,40,25,15,0,10,0,15
645,40,35,20,15,0,5,0,15
660,40,30,15,15,0,5,0,0
675,0,0,25,15,0,5,0,0
690,0,0,0,40,0,10,0,0
705,0,0,0,0,0,20,0,0
