時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,165,115,40,60,10,5,0,15
15,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
45,150,140,50,90,85,70,0,30
60,140,110,55,85,90,65,0,40
75,130,100,55,85,90,65,0,35
90,120,90,40,90,80,60,0,45
105,130,95,50,90,80,55,0,45
120,130,100,60,95,60,50,0,45
135,135,110,55,95,50,45,0,35
150,125,110,55,95,50,45,0,45
165,125,110,45,80,55,50,0,35
180,125,110,45,75,55,55,0,45
195,115,100,35,70,65,65,0,50
210,110,90,50,75,65,65,0,35
225,120,90,45,70,70,60,0,50
240,120,95,45,75,80,55,0,35
255,110,85,40,75,95,55,0,30
270,120,95,40,75,90,35,0,35
285,110,105,40,90,85,35,0,45
300,110,110,55,90,85,60,0,45
315,115,105,55,75,100,60,0,50
330,120,105,40,80,100,65,0,35
345,130,105,45,80,70,60,0,35
360,135,105,45,80,70,65,0,35
375,135,105,45,80,80,65,0,35
390,125,105,45,80,95,65,0,35
405,125,100,60,80,110,65,0,30
420,125,125,60,80,105,65,0,45
435,125,125,55,80,105,65,0,50
450,130,125,55,90,120,65,0,50
465,135,125,35,95,110,65,0,50
480,140,110,50,75,110,100,0,35
495,130,100,45,75,105,80,0,55
510,115,100,50,80,105,70,0,60
525,105,100,50,90,105,70,0,45
540,105,105,45,90,85,70,0,45
555,100,85,40,70,75,70,0,45
570,95,85,40,65,65,45,0,30
585,95,75,25,55,65,25,0,20
600,85,70,15,55,50,25,0,20
615,85,65,15,45,50,25,0,20
630,75,60,10,45,40,30,0,20
645,70,50,15,40,20,25,0,15
660,0,0,35,50,50,25,0,15
675,0,0,30,45,40,45,0,15
690,0,0,20,35,0,40,0,20
705,0,0,20,30,0,0,0,15
