時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,140,50,50,0,15,0,25
15,170,150,70,45,0,20,0,15
30,200,140,70,85,0,25,0,30
45,190,140,70,100,0,30,0,30
60,185,125,80,100,0,50,5,35
75,185,135,90,100,0,55,15,45
90,170,135,80,80,0,55,15,45
105,170,130,70,80,0,55,25,35
120,155,125,70,85,0,50,25,45
135,155,125,80,85,0,55,30,45
150,160,130,75,85,0,50,50,45
165,160,120,70,85,0,40,30,30
180,160,110,65,85,0,35,45,45
195,170,110,65,90,0,35,45,50
210,160,120,65,90,0,35,30,35
225,150,120,70,90,0,40,30,35
240,140,130,70,90,0,40,35,45
255,140,135,70,90,0,40,35,45
270,145,120,75,85,0,35,45,45
285,160,110,70,85,0,35,40,45
300,160,110,65,90,0,45,45,45
315,160,110,65,90,0,45,50,45
330,160,115,65,90,0,45,45,35
345,160,120,65,90,0,40,40,35
360,150,115,55,90,0,40,35,35
375,150,110,65,80,0,40,35,45
390,170,110,70,80,0,40,35,45
405,160,110,70,80,0,55,40,45
420,160,120,65,80,0,50,40,45
435,160,120,65,80,0,50,30,35
450,165,120,60,80,0,55,30,35
465,165,110,60,75,0,55,30,35
480,160,110,65,70,0,50,35,40
495,140,110,55,70,0,50,25,50
510,140,110,65,80,0,45,25,35
525,140,100,70,85,0,40,25,35
540,140,90,65,80,0,45,25,35
555,130,90,60,70,0,45,0,35
570,130,90,55,55,0,45,0,30
585,130,90,50,55,0,40,0,35
600,125,90,50,50,0,30,0,20
615,120,80,45,45,0,25,0,30
630,110,70,45,35,0,25,0,15
645,95,65,35,30,0,20,0,15
660,0,55,35,30,0,15,0,15
675,0,0,50,40,0,10,0,20
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,0
