時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,190,160,35,60,25,20,0,25
15,180,150,70,60,30,25,0,15
30,180,160,70,75,50,25,0,15
45,180,160,60,80,65,40,0,30
60,180,150,60,80,65,50,5,35
75,180,160,60,80,65,50,15,35
90,170,150,60,90,75,45,20,35
105,185,140,60,90,65,45,15,30
120,185,140,70,90,70,50,25,45
135,185,140,60,90,65,50,25,45
150,190,140,60,85,60,50,15,40
165,190,135,60,95,60,40,30,35
180,190,125,55,95,60,45,35,35
195,185,120,60,95,65,45,45,35
210,190,135,65,80,65,50,35,45
225,180,135,65,80,70,55,25,40
240,170,135,70,75,70,50,30,35
255,160,130,60,80,70,50,35,30
270,160,130,60,90,70,50,40,45
285,160,135,50,85,80,50,25,35
300,160,125,50,85,80,50,30,35
315,150,120,60,85,70,45,35,45
330,155,125,60,85,70,45,40,35
345,160,130,55,85,65,50,25,45
360,160,135,55,75,55,55,25,30
375,170,135,50,75,60,50,30,30
390,180,140,65,90,60,50,30,30
405,175,130,65,85,70,50,40,45
420,175,130,75,85,70,50,45,50
435,170,130,75,95,65,55,25,40
450,170,120,75,95,65,60,30,40
465,160,115,60,95,65,60,35,40
480,155,115,50,95,60,50,45,45
495,150,110,50,95,60,45,25,35
510,140,120,50,90,60,45,30,35
525,130,120,60,80,60,45,40,35
540,125,120,55,70,55,45,0,35
555,115,115,50,65,55,45,0,40
570,110,105,50,65,50,40,0,40
585,110,95,40,65,45,35,0,35
600,110,90,35,65,35,30,0,35
615,105,90,30,65,30,25,0,15
630,95,80,30,55,25,20,0,20
645,95,80,10,45,25,15,0,20
660,0,70,25,40,25,20,0,15
675,0,0,30,55,25,10,0,15
690,0,0,0,0,0,15,0,35
705,0,0,0,0,0,0,0,40
