時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,115,80,70,45,0,20,0,15
15,125,95,75,55,0,15,0,15
30,110,80,75,60,0,25,0,20
45,110,80,75,70,0,40,0,20
60,95,75,120,65,0,45,5,20
75,90,75,120,70,0,45,20,20
90,95,75,95,65,0,45,20,20
105,95,60,100,60,0,45,25,25
120,85,60,90,55,0,45,25,15
135,90,60,80,50,0,40,15,15
150,90,60,80,60,0,45,15,15
165,90,65,85,60,0,35,35,20
180,95,70,120,70,0,35,20,20
195,95,65,110,75,0,40,15,15
210,95,65,110,70,0,45,25,15
225,85,70,105,75,0,45,15,15
240,70,75,110,70,0,45,15,20
255,95,75,110,65,0,40,25,15
270,95,75,100,60,0,40,20,30
285,90,75,95,60,0,45,25,35
300,90,75,105,60,0,45,15,20
315,90,70,105,65,0,45,15,20
330,90,70,110,70,0,45,15,20
345,90,70,110,70,0,45,25,20
360,100,70,130,70,0,45,25,20
375,90,70,130,70,0,45,15,15
390,90,70,100,65,0,45,20,15
405,90,75,100,65,0,45,20,20
420,95,70,110,65,0,45,25,15
435,90,70,110,60,0,45,25,20
450,90,70,100,65,0,45,15,15
465,85,65,100,70,0,45,20,20
480,90,65,100,60,0,45,20,20
495,90,70,100,60,0,40,25,20
510,90,70,100,60,0,40,25,15
525,90,70,100,60,0,40,15,15
540,90,70,100,60,0,35,15,15
555,80,65,100,50,0,35,0,15
570,80,65,100,50,0,30,0,15
585,70,55,90,30,0,30,0,15
600,60,45,90,30,0,30,0,15
615,65,35,90,30,0,20,0,15
630,55,25,90,30,0,15,0,15
645,45,25,85,20,0,15,0,20
660,45,30,0,20,0,5,0,0
675,60,30,0,40,0,5,0,0
690,0,0,0,0,0,25,0,0
705,0,0,0,0,0,0,0,0
