時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,0,45,0,0,15,0,15
15,150,0,70,0,0,45,0,20
30,150,0,75,0,0,60,0,20
45,150,0,85,0,0,70,0,35
60,160,0,85,80,0,75,0,35
75,120,0,85,95,70,70,0,35
90,120,0,80,85,130,55,0,45
105,100,0,80,75,120,55,0,45
120,110,0,80,75,110,65,0,40
135,110,0,80,80,70,65,0,30
150,110,0,70,80,55,60,0,35
165,95,0,70,85,80,55,0,35
180,100,0,70,85,80,60,0,35
195,120,0,70,85,70,50,0,50
210,120,0,70,70,80,55,0,35
225,120,0,70,70,80,65,0,40
240,120,0,70,70,85,65,0,30
255,110,0,70,75,85,60,0,45
270,90,0,70,80,90,65,0,40
285,105,0,70,80,90,65,0,30
300,130,0,60,80,95,60,0,40
315,120,0,70,75,85,60,0,35
330,115,0,85,80,80,60,0,65
345,115,0,85,80,80,65,0,60
360,115,0,85,80,90,65,0,60
375,115,0,85,80,90,65,0,45
390,115,0,80,75,95,70,0,40
405,115,0,80,75,95,70,0,50
420,115,0,100,80,90,65,0,50
435,115,0,90,70,85,60,0,50
450,125,0,80,75,85,60,0,35
465,125,0,75,80,85,60,0,45
480,125,0,75,85,85,55,0,45
495,125,0,85,75,75,55,0,30
510,125,0,80,65,75,60,0,45
525,125,0,95,85,80,60,0,35
540,120,0,95,85,80,60,0,50
555,125,0,95,75,75,55,0,50
570,125,0,85,75,70,50,0,45
585,115,0,80,60,70,45,0,30
600,110,0,75,60,65,45,0,30
615,95,0,80,55,65,50,0,35
630,85,0,85,60,65,55,0,30
645,85,0,80,60,60,50,0,20
660,0,0,0,60,0,40,0,20
675,0,0,0,55,0,45,0,15
690,0,0,0,0,0,45,0,15
705,0,0,0,0,0,30,0,20
