時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,150,140,70,80,5,5,0,15
15,170,160,80,100,35,10,0,35
30,180,160,90,110,100,75,0,50
45,180,170,110,110,120,110,0,45
60,165,180,110,110,110,100,0,65
75,165,170,110,110,100,100,0,65
90,175,160,100,125,100,95,0,60
105,175,160,100,125,100,90,0,60
120,180,160,100,120,105,85,0,45
135,150,150,110,120,105,80,0,45
150,140,100,110,120,105,80,0,45
165,140,105,110,110,110,80,0,45
180,160,105,105,95,110,85,0,45
195,160,95,100,95,120,90,0,50
210,160,95,105,95,120,80,0,45
225,160,135,100,95,110,85,0,35
240,150,140,95,115,90,90,0,45
255,155,135,100,115,90,85,0,50
270,155,135,100,115,90,85,0,55
285,155,135,100,110,95,85,0,55
300,130,125,105,100,110,90,0,60
315,140,130,105,100,110,90,0,45
330,145,130,95,105,110,90,0,50
345,150,130,95,95,110,90,0,65
360,150,130,115,110,115,90,0,70
375,150,140,115,125,115,90,0,65
390,155,140,100,110,115,90,0,65
405,155,130,115,105,120,95,0,60
420,150,120,105,100,115,95,0,60
435,145,120,100,95,115,95,0,60
450,145,130,95,105,105,75,0,50
465,145,130,100,110,100,75,0,50
480,145,125,100,110,95,75,0,65
495,145,115,110,120,90,75,0,60
510,135,120,105,120,85,75,0,45
525,135,120,105,115,85,75,0,60
540,125,100,100,105,80,75,0,60
555,125,100,95,90,80,75,0,45
570,120,115,85,85,80,70,0,30
585,115,110,75,75,70,50,0,30
600,105,95,70,75,60,50,0,15
615,105,85,65,65,60,50,0,20
630,100,75,75,50,70,35,0,20
645,0,70,70,60,65,35,0,20
660,0,0,0,0,0,45,0,35
675,0,0,0,0,0,0,0,45
690,0,0,0,0,0,0,0,35
705,0,0,0,0,0,0,0,30
