時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,160,60,70,35,5,0,20
15,160,140,70,65,40,30,0,15
30,160,150,70,80,55,40,0,30
45,170,160,70,105,65,50,0,20
60,170,160,70,100,70,55,25,35
75,180,160,80,90,75,55,20,30
90,170,155,90,90,75,55,20,45
105,170,165,90,95,70,60,25,45
120,190,155,90,95,70,65,25,30
135,210,160,90,105,65,65,30,50
150,200,160,85,110,65,60,15,30
165,190,145,80,105,65,60,35,35
180,185,135,80,105,70,55,40,35
195,185,135,75,105,70,55,40,35
210,185,130,75,95,70,65,45,50
225,185,130,80,95,70,65,25,30
240,175,130,75,90,70,60,35,45
255,180,130,75,85,70,65,40,45
270,180,130,85,100,70,65,30,45
285,170,130,85,100,80,65,30,45
300,160,135,80,95,75,60,35,35
315,155,140,70,95,75,60,35,55
330,150,130,70,100,75,60,35,50
345,160,140,80,100,70,60,40,30
360,175,145,80,100,60,60,45,30
375,170,135,80,100,65,60,30,50
390,170,135,85,100,75,65,35,50
405,175,120,90,100,75,65,40,35
420,175,130,90,105,80,65,45,35
435,170,130,85,105,70,65,45,40
450,165,140,85,125,70,65,30,50
465,170,140,75,115,70,65,30,35
480,165,140,80,115,65,55,20,50
495,160,130,85,115,65,55,30,50
510,140,120,95,115,65,60,30,50
525,145,120,95,90,65,55,0,40
540,150,125,90,75,65,55,0,40
555,150,115,90,75,55,50,0,35
570,140,100,80,75,55,50,0,35
585,130,100,70,75,50,45,0,35
600,125,85,70,75,45,45,0,15
615,120,80,65,65,40,35,0,20
630,110,85,60,55,30,30,0,20
645,105,75,50,50,30,25,0,15
660,0,70,45,45,30,25,0,20
675,0,0,0,0,25,25,0,15
690,0,0,0,0,0,35,0,35
705,0,0,0,0,0,35,0,35
