時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,30,0,15,10,5,5,0,10
15,60,0,15,10,5,5,0,15
30,100,0,50,70,5,5,0,10
45,125,0,85,75,45,20,0,10
60,120,0,90,75,90,60,0,25
75,110,0,80,75,90,70,0,30
90,110,0,80,85,80,70,0,35
105,95,0,75,85,65,65,0,30
120,90,0,70,80,65,65,0,25
135,85,0,70,75,60,55,0,30
150,90,0,65,70,65,65,0,20
165,95,0,60,65,60,55,0,20
180,95,0,65,70,60,55,0,20
195,95,0,70,75,60,55,0,20
210,105,0,70,75,65,55,0,20
225,110,0,70,65,75,50,0,20
240,110,0,70,65,70,50,0,30
255,95,0,65,75,75,50,0,30
270,80,0,65,70,75,60,0,15
285,80,0,55,70,75,60,0,20
300,90,0,65,65,80,60,0,20
315,105,0,70,60,75,60,0,25
330,105,0,70,75,75,60,0,30
345,100,0,70,75,75,60,0,30
360,95,0,70,75,70,70,0,30
375,90,0,70,75,75,70,0,15
390,95,0,70,65,80,70,0,20
405,100,0,70,60,80,65,0,20
420,105,0,75,65,70,60,0,35
435,105,0,75,70,70,65,0,20
450,105,0,80,70,70,60,0,30
465,105,0,80,70,60,60,0,15
480,105,0,70,70,60,60,0,30
495,95,0,75,60,60,60,0,30
510,105,0,80,65,80,55,0,15
525,100,0,85,65,75,60,0,20
540,110,0,85,80,60,55,0,20
555,105,0,85,80,60,55,0,20
570,100,0,80,65,60,45,0,20
585,95,0,85,65,55,45,0,15
600,95,0,85,70,45,45,0,15
615,90,0,80,65,35,45,0,15
630,90,0,80,60,45,45,0,15
645,85,0,0,50,50,45,0,15
660,75,0,0,50,40,60,0,15
675,60,0,0,45,35,45,0,20
690,0,0,0,40,25,20,0,20
705,0,0,0,0,15,20,0,15
