時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,0,20,25,5,5,0,15
15,120,0,50,60,5,5,0,15
30,125,0,65,55,55,10,0,15
45,110,0,55,50,70,45,0,20
60,105,0,50,50,55,55,0,20
75,100,0,55,50,50,55,0,20
90,100,0,60,50,40,45,0,35
105,90,0,60,55,50,45,0,30
120,90,0,60,60,45,45,0,30
135,90,0,60,65,45,40,0,30
150,90,0,65,65,50,40,0,30
165,95,0,60,65,55,50,0,30
180,90,0,60,60,60,50,0,30
195,85,0,50,55,60,50,0,20
210,90,0,45,50,60,45,0,15
225,80,0,45,50,60,45,0,20
240,85,0,50,50,50,45,0,15
255,90,0,50,50,0,45,0,25
270,90,0,50,60,0,45,0,15
285,85,0,50,60,0,55,0,15
300,85,0,50,60,0,65,0,20
315,90,0,50,60,0,60,0,30
330,95,0,50,60,0,60,0,35
345,95,0,50,60,0,60,0,20
360,90,0,55,50,0,65,0,20
375,90,0,60,55,0,65,0,25
390,90,0,60,50,0,60,0,25
405,95,0,60,50,0,60,0,20
420,100,0,60,45,0,55,0,20
435,100,0,60,45,0,55,0,30
450,100,0,60,60,0,50,0,30
465,90,0,60,60,0,55,0,20
480,90,0,65,0,0,55,0,20
495,75,0,70,0,0,55,0,20
510,85,0,70,0,0,55,0,20
525,85,0,80,0,0,50,0,15
540,80,0,85,0,0,50,0,30
555,70,0,85,0,0,50,0,15
570,70,0,80,0,0,45,0,15
585,75,0,80,50,5,40,0,20
600,70,0,80,60,10,35,0,15
615,65,0,65,45,50,30,0,20
630,55,0,50,45,60,20,0,15
645,50,0,45,45,55,30,0,15
660,45,0,50,45,55,20,0,20
675,45,0,55,40,45,15,0,15
690,45,0,0,0,25,15,0,15
705,0,0,0,0,10,5,0,20
