時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,5,140,5,60,25,20,0,15
15,210,140,75,65,30,25,0,15
30,170,140,80,80,60,35,0,20
45,150,140,75,80,65,45,0,25
60,150,140,75,85,70,50,10,25
75,145,150,75,95,70,60,10,30
90,150,150,75,100,70,60,25,45
105,150,150,75,100,70,65,30,50
120,150,150,75,100,70,60,25,30
135,150,150,70,100,65,55,20,30
150,150,140,65,100,65,55,20,30
165,150,135,65,95,60,55,35,30
180,150,135,65,95,65,55,40,20
195,150,130,65,95,65,65,25,20
210,150,130,65,95,65,55,30,30
225,150,130,65,95,65,60,30,30
240,150,115,65,95,65,60,25,40
255,150,115,65,95,65,60,40,30
270,150,115,60,85,65,65,35,30
285,150,115,70,80,80,65,35,35
300,150,120,70,80,70,65,30,35
315,150,135,65,80,70,60,30,35
330,160,135,60,80,70,60,35,45
345,180,135,55,80,75,60,40,30
360,180,125,60,85,65,60,25,30
375,140,115,55,85,65,50,30,30
390,140,110,60,95,70,0,35,35
405,140,105,60,95,70,0,35,35
420,140,105,60,90,75,0,25,45
435,140,110,60,90,75,0,30,30
450,150,110,60,90,75,0,30,45
465,155,120,60,90,70,0,35,30
480,155,120,60,85,60,0,35,30
495,155,120,65,85,55,0,25,35
510,155,120,70,90,55,0,30,30
525,155,120,70,100,60,0,30,30
540,155,120,70,100,60,0,0,30
555,130,120,75,100,50,0,0,30
570,120,85,65,90,50,0,0,30
585,120,75,65,65,45,0,0,30
600,100,80,65,55,45,0,0,30
615,100,85,55,60,40,0,0,20
630,90,80,50,50,25,0,0,20
645,80,65,40,50,25,0,0,20
660,70,55,35,45,25,0,0,0
675,0,0,45,50,20,0,0,0
690,0,0,0,0,0,0,0,0
705,0,0,0,0,0,0,0,0
