時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,130,55,45,0,25,0,5
15,140,110,65,50,0,20,0,15
30,130,100,60,60,0,20,0,15
45,125,90,60,60,0,35,0,20
60,100,80,45,45,0,40,5,20
75,100,80,45,50,0,40,20,20
90,85,70,40,50,0,35,25,20
105,85,70,40,50,0,30,25,15
120,80,60,45,50,0,35,25,15
135,80,60,45,50,0,35,20,15
150,90,70,30,50,0,30,15,25
165,90,70,25,45,0,30,35,15
180,95,65,35,45,0,35,20,15
195,95,65,35,45,0,35,25,20
210,85,60,40,40,0,30,25,20
225,90,55,40,40,0,30,15,20
240,90,55,35,40,0,40,20,20
255,80,55,35,50,0,35,20,25
270,75,70,35,50,0,35,20,15
285,80,75,25,40,0,35,15,20
300,80,65,25,40,0,35,25,15
315,85,60,60,40,0,35,20,30
330,85,70,40,40,0,35,15,15
345,85,70,30,35,0,35,25,15
360,85,70,30,35,0,30,25,15
375,85,65,25,40,0,30,20,15
390,90,65,30,40,0,30,20,15
405,90,60,30,35,0,35,20,20
420,80,60,40,35,0,35,20,30
435,75,65,45,35,0,35,15,15
450,75,65,30,35,0,30,15,15
465,70,55,25,30,0,30,25,20
480,70,60,25,30,0,30,20,20
495,75,60,30,30,0,25,25,20
510,75,60,30,30,0,20,25,20
525,65,60,30,35,0,15,15,20
540,60,50,25,35,0,15,15,15
555,60,55,30,30,0,15,0,15
570,55,65,30,30,0,15,0,20
585,55,60,30,20,0,5,0,15
600,45,40,20,20,0,5,0,20
615,40,40,20,25,0,5,0,20
630,35,35,15,20,0,5,0,20
645,60,70,25,25,0,5,0,15
660,65,60,45,25,0,5,0,15
675,45,50,25,20,0,5,0,15
690,35,40,20,20,0,5,0,15
705,30,0,15,10,0,5,0,15
