時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,140,70,50,25,10,0,5
15,175,140,70,60,30,30,0,15
30,165,130,70,75,50,40,0,20
45,160,130,70,90,70,50,0,20
60,160,130,80,95,75,55,5,35
75,160,130,85,90,70,60,15,35
90,165,130,85,85,70,60,20,35
105,165,140,85,90,70,55,25,45
120,155,135,75,95,70,55,25,35
135,150,145,70,95,70,55,30,30
150,150,145,70,90,65,55,20,30
165,140,140,65,95,60,55,35,35
180,145,140,65,95,65,55,35,35
195,145,140,60,95,65,50,20,20
210,160,150,80,95,65,55,25,35
225,150,150,75,95,65,55,35,35
240,160,140,75,80,65,60,20,35
255,160,110,90,90,65,60,25,40
270,150,110,110,90,65,55,30,40
285,150,100,110,90,75,55,30,30
300,140,125,90,95,75,55,35,30
315,145,0,70,95,75,60,20,30
330,150,0,45,90,70,60,25,30
345,150,0,70,90,70,60,25,35
360,160,0,60,100,60,60,25,35
375,160,100,60,100,65,55,35,35
390,160,150,90,110,65,55,35,30
405,160,180,90,110,65,55,40,35
420,170,180,90,90,65,55,25,50
435,170,180,90,80,65,55,25,35
450,170,180,90,85,65,60,30,35
465,150,150,100,100,65,55,35,35
480,150,160,110,100,60,55,25,35
495,150,160,120,105,55,55,25,45
510,140,150,120,110,60,55,30,35
525,140,140,120,110,60,50,15,35
540,130,120,120,100,55,50,0,35
555,130,110,120,100,50,45,0,30
570,120,100,120,90,55,40,0,35
585,120,100,110,90,50,35,0,30
600,100,80,90,70,45,45,0,30
615,100,70,70,60,45,35,0,30
630,100,70,60,55,40,30,0,15
645,90,55,55,45,30,30,0,15
660,0,45,45,35,20,25,0,0
675,0,0,45,45,20,20,0,0
690,0,0,0,0,0,25,0,0
705,0,0,0,0,0,0,0,0
