時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,80,5,0,5,5,0,5
15,150,140,55,0,5,5,0,15
30,180,120,65,0,25,15,0,30
45,155,130,65,0,60,40,0,30
60,160,140,75,0,110,55,0,50
75,145,130,75,0,110,60,0,35
90,130,115,80,0,110,70,0,45
105,110,110,80,0,95,65,0,45
120,110,110,80,0,80,65,0,30
135,115,95,80,0,80,65,0,30
150,115,90,85,0,70,65,0,45
165,115,90,85,0,70,60,0,35
180,110,95,85,0,70,55,0,35
195,125,105,75,0,65,50,0,50
210,135,115,70,0,70,50,0,50
225,135,115,60,0,75,60,0,35
240,125,115,60,0,80,60,0,45
255,120,100,75,0,80,60,0,45
270,105,110,70,0,80,55,0,35
285,110,105,75,0,80,60,0,35
300,115,105,75,0,75,65,0,35
315,115,105,75,0,75,65,0,40
330,120,105,80,0,80,60,0,40
345,120,100,80,0,80,60,0,40
360,115,100,65,0,75,70,0,55
375,110,95,70,0,75,70,0,40
390,115,105,70,0,80,70,0,35
405,120,120,70,0,85,70,0,30
420,120,120,70,0,80,70,0,35
435,115,110,70,0,75,65,0,50
450,115,115,70,0,75,65,0,40
465,115,100,70,0,80,60,0,40
480,115,75,70,0,80,55,0,40
495,115,80,65,0,80,50,0,55
510,120,90,75,0,70,55,0,55
525,120,90,80,0,60,55,0,35
540,110,90,80,0,60,45,0,45
555,100,85,70,0,60,45,0,40
570,90,85,50,0,45,45,0,20
585,90,75,50,0,35,35,0,25
600,80,70,50,0,30,25,0,20
615,75,60,35,0,30,15,0,20
630,70,55,40,0,30,30,0,20
645,70,50,40,0,20,30,0,15
660,0,0,50,0,35,30,0,20
675,0,0,50,0,50,40,0,15
690,0,0,0,0,30,30,0,15
705,0,0,0,0,0,0,0,15
