時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,80,90,5,0,5,5,0,15
15,130,90,65,0,5,5,0,15
30,140,90,75,0,30,15,0,20
45,120,95,70,0,0,50,0,20
60,110,85,60,0,0,70,0,20
75,115,90,60,0,0,70,0,20
90,115,90,65,0,0,70,0,35
105,100,95,70,0,0,60,0,30
120,100,75,75,0,0,50,0,30
135,100,75,70,0,0,45,0,30
150,95,75,65,0,0,45,0,30
165,95,75,65,0,15,45,0,15
180,105,75,55,0,45,40,0,15
195,105,75,55,0,75,30,0,30
210,115,75,60,0,90,45,0,35
225,105,75,65,0,100,50,0,30
240,105,75,70,0,100,50,0,35
255,100,75,60,0,100,55,0,30
270,100,65,55,0,115,55,0,20
285,100,65,55,0,115,50,0,30
300,95,65,55,0,115,45,0,25
315,95,65,55,0,115,45,0,30
330,95,85,60,0,140,45,0,35
345,105,85,65,0,140,55,0,35
360,115,85,60,0,120,65,0,35
375,110,80,60,0,100,60,0,40
390,105,75,60,0,95,55,0,30
405,105,70,55,0,95,55,0,30
420,95,70,55,0,100,55,0,30
435,90,70,55,0,95,60,0,30
450,90,65,55,0,90,50,0,15
465,90,65,50,0,90,50,0,20
480,100,70,50,0,90,35,0,20
495,100,75,60,0,70,40,0,20
510,100,70,65,0,60,45,0,20
525,105,70,65,0,50,45,0,30
540,95,60,65,0,55,45,0,15
555,90,55,65,0,60,35,0,20
570,75,50,55,0,60,30,0,15
585,65,50,50,0,60,40,0,20
600,65,40,35,0,50,25,0,20
615,70,35,30,0,30,25,0,15
630,60,30,30,0,20,15,0,20
645,50,35,35,0,10,5,0,20
660,60,55,50,0,35,20,0,20
675,55,55,45,0,45,40,0,20
690,0,0,40,0,0,30,0,15
705,0,0,0,0,0,10,0,20
