時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,165,140,5,0,20,15,0,15
15,180,160,65,0,35,30,0,20
30,170,180,80,0,90,60,0,30
45,175,185,95,0,125,65,0,50
60,175,180,95,0,120,80,0,50
75,200,130,95,0,115,80,0,50
90,200,125,90,0,115,80,0,50
105,200,130,90,0,120,0,0,45
120,190,130,85,0,120,0,0,50
135,190,135,60,0,130,0,0,45
150,185,130,60,0,140,0,0,45
165,180,140,80,0,145,0,0,55
180,170,130,80,0,155,0,0,50
195,160,135,80,0,155,25,0,50
210,160,125,80,0,145,100,0,60
225,155,130,75,0,145,100,0,60
240,165,135,75,0,135,100,0,60
255,165,135,70,0,135,110,0,60
270,165,140,65,0,135,120,0,60
285,170,140,65,0,120,120,0,60
300,165,145,70,0,110,110,0,60
315,170,145,70,0,105,90,0,60
330,180,135,75,0,120,85,0,60
345,185,140,80,0,130,80,0,60
360,180,145,70,0,130,85,0,60
375,170,135,70,0,130,95,0,70
390,170,140,80,0,130,95,0,70
405,180,140,70,0,130,100,0,70
420,180,150,70,0,140,100,0,75
435,180,145,75,0,140,100,0,75
450,190,145,75,0,130,110,0,65
465,190,145,80,0,130,110,0,60
480,185,120,75,0,125,100,0,60
495,185,110,75,0,125,100,0,75
510,150,130,85,0,115,80,0,75
525,140,120,85,0,100,80,0,60
540,140,115,85,0,90,80,0,65
555,140,115,80,0,90,80,0,65
570,135,105,75,0,70,80,0,65
585,125,95,65,0,60,65,0,35
600,115,100,50,0,60,50,0,20
615,115,85,45,0,60,40,0,15
630,0,80,30,0,75,45,0,15
645,0,0,40,0,70,55,0,15
660,0,0,60,0,0,0,0,50
675,0,0,0,0,0,0,0,50
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,0
