時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,80,5,0,5,5,0,15
15,140,140,45,0,5,5,0,20
30,145,130,70,0,50,25,0,30
45,180,130,80,0,90,60,0,35
60,175,135,90,0,105,80,0,45
75,175,135,95,0,115,80,0,50
90,160,130,95,0,115,80,0,35
105,165,120,95,0,115,80,0,35
120,165,120,90,0,100,75,0,30
135,155,120,95,0,80,70,0,45
150,140,110,90,0,80,70,0,45
165,135,100,90,0,100,75,0,45
180,135,95,90,0,110,75,0,30
195,135,100,95,0,110,70,0,45
210,145,100,95,0,100,80,0,45
225,145,100,105,0,100,80,0,50
240,145,110,90,0,100,80,0,50
255,145,115,90,0,95,80,0,50
270,145,115,90,0,100,75,0,45
285,135,120,85,0,110,80,0,50
300,135,120,85,0,115,85,0,45
315,145,130,85,0,105,95,0,60
330,165,125,85,0,115,95,0,45
345,170,125,100,0,115,95,0,50
360,170,125,95,0,115,90,0,50
375,165,120,85,0,115,90,0,50
390,160,120,85,0,110,90,0,50
405,150,120,90,0,110,95,0,35
420,150,110,90,0,110,95,0,60
435,135,110,95,0,120,85,0,45
450,150,105,95,0,100,70,0,50
465,150,110,95,0,90,70,0,45
480,140,120,95,0,90,70,0,50
495,135,120,105,0,80,65,0,50
510,135,115,105,0,70,65,0,50
525,140,110,105,0,80,70,0,65
540,140,95,105,0,80,70,0,50
555,125,85,95,0,80,60,0,45
570,125,75,85,0,75,45,0,45
585,110,80,65,0,75,40,0,45
600,100,80,55,0,60,45,0,15
615,100,75,65,0,45,40,0,15
630,100,75,65,0,35,40,0,20
645,0,70,65,0,35,35,0,15
660,0,0,0,0,0,0,0,40
675,0,0,0,0,0,0,0,35
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,25
