時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,0,5,0,5,5,0,15
15,130,0,130,0,10,5,0,15
30,150,115,65,0,70,40,0,15
45,155,120,75,0,85,75,0,15
60,165,120,75,0,100,80,0,30
75,170,120,105,0,115,75,0,50
90,155,120,110,0,110,80,0,50
105,150,110,110,0,100,80,0,45
120,135,110,105,0,100,85,0,45
135,120,110,105,0,100,85,0,30
150,0,100,100,0,100,85,0,30
165,0,90,95,0,100,85,0,45
180,0,100,95,0,90,80,0,50
195,0,100,105,0,95,80,0,35
210,0,100,105,0,110,75,0,30
225,0,115,105,0,110,95,0,35
240,0,120,105,0,120,100,0,50
255,0,120,105,0,115,105,0,50
270,0,120,105,0,115,105,0,45
285,0,120,110,0,120,105,0,45
300,0,120,115,0,120,105,0,40
315,30,120,120,0,120,105,0,50
330,70,120,120,0,130,105,0,45
345,145,125,115,0,125,110,0,50
360,195,115,115,0,115,110,0,45
375,185,110,115,0,120,110,0,50
390,185,110,110,0,120,115,0,50
405,170,95,110,0,115,120,0,35
420,155,100,120,0,120,120,0,45
435,155,100,120,0,120,110,0,45
450,155,110,120,0,115,110,0,30
465,150,110,115,0,115,100,0,35
480,150,110,115,0,105,90,0,35
495,150,110,115,0,100,80,0,50
510,150,110,120,0,95,80,0,45
525,160,105,110,0,85,90,0,45
540,160,105,100,0,75,85,0,50
555,145,90,95,0,75,80,0,45
570,135,90,95,0,65,75,0,35
585,135,75,90,0,65,70,0,20
600,140,75,80,0,65,55,0,20
615,110,65,80,0,55,50,0,20
630,110,60,80,0,65,40,0,15
645,0,60,0,0,55,35,0,15
660,0,0,0,0,0,60,0,30
675,0,0,0,0,0,0,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
