時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,95,120,30,30,5,0,0,5
15,120,110,50,60,5,0,0,20
30,140,100,80,105,40,0,0,15
45,150,110,80,110,65,0,0,20
60,140,110,90,100,90,0,0,20
75,130,105,80,80,90,35,0,35
90,110,110,80,75,75,60,0,35
105,100,105,80,90,70,60,0,30
120,120,95,80,90,65,60,0,30
135,125,100,80,95,60,60,0,30
150,120,95,75,100,75,60,0,15
165,115,85,70,100,80,55,0,20
180,105,80,80,95,90,0,0,20
195,100,85,80,95,85,0,0,35
210,110,100,80,85,95,0,0,35
225,120,105,75,85,95,0,0,20
240,120,105,85,85,95,0,0,30
255,120,95,85,90,95,0,0,40
270,120,95,85,100,100,0,0,45
285,105,95,90,110,95,10,0,35
300,110,100,90,110,100,40,0,35
315,120,95,85,100,95,90,0,35
330,120,95,75,85,90,100,0,20
345,130,95,70,85,85,100,0,30
360,130,105,75,90,100,100,0,45
375,130,105,85,80,105,100,0,30
390,120,105,85,75,100,100,0,35
405,110,95,85,90,105,100,0,35
420,110,90,85,95,110,95,0,35
435,110,85,85,85,95,100,0,35
450,110,85,80,85,95,80,0,20
465,115,90,75,75,95,70,0,25
480,115,85,65,70,95,70,0,25
495,120,85,85,75,95,80,0,30
510,115,90,95,75,0,85,0,40
525,110,90,95,85,0,85,0,35
540,105,90,85,90,0,90,0,45
555,110,0,85,85,0,100,0,35
570,0,0,85,80,0,80,0,35
585,0,0,75,65,0,75,0,40
600,0,0,75,65,0,75,0,20
615,0,0,65,55,0,50,0,15
630,0,30,55,50,0,50,0,15
645,70,30,55,50,5,45,0,15
660,70,0,60,50,0,15,0,15
675,0,0,0,50,0,0,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
