時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,180,130,5,90,35,5,0,15
15,190,120,60,100,40,45,0,20
30,160,120,90,120,65,60,0,20
45,150,120,85,125,100,75,0,20
60,150,125,100,130,115,80,0,35
75,150,125,90,120,120,80,0,35
90,155,130,80,120,130,80,0,35
105,150,125,75,115,130,80,0,45
120,140,125,75,115,120,75,0,30
135,140,120,80,105,120,80,0,45
150,140,110,80,100,120,75,0,35
165,140,125,80,95,120,75,0,30
180,145,120,85,110,120,75,0,35
195,155,100,85,115,120,85,0,35
210,155,100,95,115,110,95,0,35
225,160,100,80,110,110,95,0,45
240,160,95,80,120,100,95,0,50
255,160,120,90,115,100,100,0,50
270,160,130,90,105,110,120,0,30
285,160,140,90,105,110,110,0,45
300,160,140,90,120,110,110,0,45
315,160,135,90,125,115,110,0,35
330,150,120,80,130,125,115,0,40
345,160,125,90,130,135,100,0,50
360,170,125,90,130,135,90,0,60
375,170,130,90,135,135,90,0,60
390,170,130,90,135,140,105,0,45
405,170,135,85,130,140,120,0,45
420,165,135,85,130,140,120,0,45
435,165,135,85,120,140,115,0,45
450,165,125,90,110,135,105,0,30
465,160,125,90,110,125,100,0,35
480,150,125,90,105,125,100,0,45
495,150,125,100,105,125,90,0,45
510,140,125,115,120,115,90,0,45
525,140,125,105,115,110,85,0,45
540,140,100,95,110,95,80,0,45
555,135,90,90,100,90,65,0,35
570,125,90,80,90,90,55,0,30
585,115,100,80,75,85,55,0,20
600,110,95,60,75,65,50,0,20
615,100,75,60,70,55,40,0,15
630,90,65,55,60,55,40,0,15
645,0,65,50,70,70,40,0,15
660,0,0,60,0,0,50,0,15
675,0,0,0,0,0,0,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,20
