時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,70,25,35,5,5,0,5
15,140,110,30,60,5,5,0,20
30,145,135,75,85,40,30,0,15
45,160,135,85,90,80,55,0,30
60,155,125,90,110,95,75,0,30
75,155,120,110,105,90,80,0,30
90,140,95,100,100,85,80,0,35
105,125,90,90,100,85,65,0,35
120,130,95,90,100,85,60,0,40
135,130,100,95,105,95,60,0,45
150,120,100,95,100,100,55,0,30
165,115,90,95,100,95,65,0,45
180,100,90,95,100,95,60,0,15
195,105,100,95,105,85,60,0,30
210,115,100,85,105,85,70,0,30
225,130,100,85,115,90,75,0,35
240,135,100,85,115,95,75,0,35
255,135,95,85,100,105,75,0,25
270,125,100,85,100,110,75,0,20
285,125,100,95,90,110,75,0,30
300,125,100,105,85,105,70,0,45
315,140,100,100,95,100,70,0,35
330,140,95,95,105,135,70,0,30
345,130,105,95,115,135,75,0,35
360,130,110,105,115,135,75,0,50
375,130,120,110,115,125,80,0,50
390,130,125,110,110,100,80,0,45
405,130,120,105,120,100,80,0,40
420,125,105,105,120,90,85,0,40
435,125,100,105,110,80,85,0,40
450,125,100,105,110,100,80,0,30
465,125,100,95,100,110,70,0,35
480,120,95,105,100,110,75,0,45
495,125,100,110,105,110,70,0,35
510,125,105,115,105,100,65,0,35
525,120,95,110,110,100,60,0,20
540,115,95,100,95,90,60,0,20
555,115,85,100,90,70,55,0,25
570,115,80,90,80,70,55,0,30
585,110,70,80,70,65,50,0,15
600,100,65,80,60,65,50,0,15
615,100,65,75,60,50,35,0,15
630,80,55,70,60,45,25,0,15
645,75,50,75,55,50,35,0,15
660,0,0,0,75,0,45,0,15
675,0,0,0,0,0,50,0,15
690,0,0,0,0,0,45,0,20
705,0,0,0,0,0,0,0,15
