時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,50,30,0,5,5,0,15
15,130,90,45,0,5,5,0,20
30,155,110,75,0,40,25,0,15
45,155,110,85,0,70,55,0,20
60,160,110,85,0,110,60,0,20
75,160,105,85,0,110,60,0,20
90,140,100,90,0,100,60,0,35
105,120,90,85,0,95,60,0,45
120,100,90,80,0,85,60,0,30
135,95,95,80,0,70,65,0,30
150,120,90,80,0,65,65,0,15
165,120,90,75,0,70,65,0,35
180,120,85,75,0,65,65,0,15
195,120,80,75,0,60,65,0,35
210,110,85,80,0,75,60,0,20
225,95,80,85,0,85,65,0,20
240,100,90,80,0,85,65,0,20
255,100,85,85,0,80,65,0,35
270,105,80,80,0,75,70,0,30
285,105,80,80,0,75,70,0,30
300,125,95,80,0,75,75,0,35
315,130,100,80,0,75,75,0,35
330,125,100,75,0,80,75,0,30
345,125,115,85,0,90,75,0,30
360,125,115,85,0,85,75,0,35
375,110,115,85,0,95,75,0,35
390,110,110,80,0,105,75,0,45
405,110,105,85,0,120,75,0,45
420,115,100,85,0,110,80,0,40
435,105,85,85,0,90,80,0,50
450,105,80,80,0,85,80,0,30
465,105,80,80,0,85,80,0,20
480,105,80,90,0,85,80,0,20
495,105,75,90,0,70,75,0,20
510,105,65,90,0,65,75,0,30
525,100,60,90,0,60,65,0,30
540,105,80,95,0,55,65,0,15
555,95,80,90,0,70,65,0,20
570,95,80,80,0,70,60,0,15
585,90,70,70,0,70,50,0,20
600,90,65,65,0,65,45,0,20
615,85,55,60,0,60,40,0,20
630,75,45,60,0,40,30,0,20
645,70,45,65,0,40,25,0,20
660,0,0,0,0,40,45,0,20
675,0,0,0,0,0,55,0,20
690,0,0,0,0,0,0,0,20
705,0,0,0,0,0,0,0,20
