時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,60,35,0,5,5,0,5
15,120,130,50,0,10,5,0,20
30,160,130,70,0,35,20,0,20
45,140,120,85,0,80,50,0,15
60,140,120,100,0,95,50,0,35
75,130,100,105,0,95,65,0,45
90,120,95,95,0,85,75,0,45
105,130,115,90,0,80,75,0,45
120,115,100,100,0,70,70,0,30
135,115,105,105,0,70,70,0,30
150,110,90,95,0,70,70,0,35
165,110,90,90,0,75,65,0,50
180,0,0,0,0,0,0,0,0
195,110,100,90,0,80,65,0,50
210,115,100,85,0,80,70,0,35
225,120,120,80,0,90,80,0,45
240,120,120,80,0,95,70,0,45
255,120,110,90,0,95,70,0,50
270,120,100,100,0,85,75,0,45
285,120,100,100,0,85,75,0,45
300,125,100,95,0,90,75,0,45
315,125,100,95,0,95,80,0,65
330,125,100,95,0,90,80,0,50
345,135,105,95,0,85,90,0,45
360,135,105,95,0,85,90,0,35
375,130,120,95,0,80,90,0,45
390,135,120,90,0,85,90,0,60
405,135,125,95,0,90,85,0,45
420,130,125,95,0,100,90,0,45
435,135,110,100,0,100,90,0,35
450,130,100,100,0,95,90,0,45
465,130,100,100,0,95,85,0,45
480,125,100,95,0,95,75,0,45
495,120,100,100,0,95,65,0,45
510,120,100,110,0,90,65,0,30
525,120,95,100,0,80,65,0,45
540,115,95,95,0,80,65,0,50
555,110,90,85,0,75,65,0,35
570,110,90,90,0,70,60,0,35
585,110,85,75,0,55,60,0,30
600,95,75,60,0,55,45,0,20
615,90,75,55,0,50,30,0,15
630,85,55,50,0,25,25,0,15
645,70,50,70,0,25,40,0,15
660,0,60,0,0,55,45,0,15
675,0,55,0,0,0,0,0,15
690,0,0,0,0,0,0,0,15
705,0,0,0,0,0,0,0,15
