時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,100,80,5,0,5,5,0,5
15,150,120,65,0,5,5,0,15
30,160,130,80,0,40,25,0,15
45,165,130,95,0,100,60,0,30
60,175,130,110,0,110,80,0,35
75,175,140,110,0,115,80,0,50
90,170,150,120,0,95,90,0,50
105,160,150,120,0,90,85,0,50
120,155,120,130,0,95,85,0,35
135,130,120,115,0,100,80,0,60
150,130,125,115,0,105,80,0,45
165,140,125,115,0,120,80,0,45
180,155,110,115,0,115,85,0,30
195,160,120,110,0,110,85,0,60
210,145,95,100,0,105,90,0,65
225,145,100,90,0,105,90,0,60
240,145,110,90,0,105,90,0,50
255,150,110,100,0,120,90,0,50
270,155,130,120,0,120,80,0,50
285,160,135,125,0,120,80,0,50
300,160,140,110,0,120,80,0,60
315,160,140,105,0,120,80,0,45
330,150,130,105,0,120,85,0,60
345,145,125,105,0,130,85,0,60
360,145,125,120,0,130,85,0,65
375,155,135,115,0,130,85,0,65
390,160,135,115,0,130,95,0,50
405,160,135,110,0,130,100,0,45
420,160,120,110,0,110,100,0,50
435,160,120,115,0,110,100,0,50
450,160,120,110,0,100,90,0,45
465,160,105,100,0,105,80,0,50
480,150,115,110,0,95,80,0,60
495,155,120,115,0,95,70,0,50
510,155,125,120,0,95,75,0,50
525,140,115,115,0,95,75,0,60
540,140,110,110,0,95,75,0,60
555,125,85,95,0,95,75,0,45
570,130,90,85,0,95,75,0,45
585,110,90,85,0,80,70,0,30
600,110,85,70,0,75,55,0,20
615,100,80,70,0,50,45,0,20
630,100,70,65,0,40,45,0,20
645,0,70,70,0,60,40,0,15
660,0,0,0,0,0,60,0,25
675,0,0,0,0,0,0,0,40
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,20
