時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,160,110,40,85,10,5,0,15
15,170,130,70,100,20,40,0,30
30,160,130,65,100,80,70,0,30
45,145,140,70,120,105,80,0,35
60,120,160,75,120,130,80,0,35
75,125,150,75,90,135,80,0,35
90,130,150,75,100,120,80,0,35
105,130,140,70,120,110,80,0,35
120,130,130,70,120,100,80,0,35
135,130,120,80,120,90,75,0,30
150,130,120,70,100,90,75,0,30
165,130,120,70,100,90,75,0,30
180,130,100,65,95,95,70,0,30
195,120,100,65,100,95,70,0,35
210,130,110,65,100,95,75,0,35
225,130,110,65,100,100,75,0,35
240,130,110,70,105,105,80,0,50
255,130,100,65,115,120,75,0,35
270,130,100,65,110,125,75,0,35
285,130,100,65,105,125,85,0,45
300,125,110,65,105,120,90,0,40
315,135,120,70,100,120,110,0,50
330,135,115,75,100,120,100,0,45
345,140,115,70,110,110,90,0,45
360,140,115,75,110,100,90,0,45
375,130,115,65,110,90,85,0,45
390,130,105,65,105,95,80,0,35
405,120,115,55,105,95,85,0,35
420,120,115,60,110,115,90,0,50
435,140,110,65,110,115,85,0,50
450,140,115,65,100,110,90,0,50
465,135,120,65,90,110,90,0,50
480,135,120,60,85,110,80,0,50
495,135,120,55,95,95,70,0,45
510,135,110,50,110,95,60,0,45
525,130,100,60,110,95,60,0,45
540,120,100,60,95,85,70,0,45
555,105,90,60,75,80,65,0,30
570,105,95,55,75,80,65,0,30
585,105,90,50,75,70,55,0,30
600,95,85,50,65,60,50,0,15
615,90,75,40,55,60,50,0,15
630,85,70,25,50,50,40,0,15
645,0,60,25,55,55,35,0,20
660,0,60,40,65,50,35,0,20
675,0,0,40,55,0,0,0,20
690,0,0,30,0,0,0,0,20
705,0,0,25,0,0,0,0,15
