時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,60,30,0,5,5,0,15
15,120,90,50,0,5,5,0,20
30,130,100,65,0,10,5,0,20
45,130,100,65,0,30,15,0,20
60,110,90,60,0,60,35,0,20
75,95,80,60,0,65,50,0,30
90,90,70,55,0,65,50,0,30
105,85,65,55,0,60,55,0,30
120,100,65,50,0,60,45,0,30
135,95,60,50,0,55,40,0,20
150,100,60,40,0,50,45,0,20
165,90,60,45,0,55,40,0,20
180,75,60,45,0,50,40,0,20
195,85,70,45,0,50,40,0,20
210,90,70,55,0,50,45,0,30
225,90,65,55,0,50,50,0,20
240,90,60,55,0,50,45,0,30
255,90,60,50,0,45,50,0,20
270,85,60,50,0,45,50,0,20
285,90,70,45,0,45,50,0,15
300,90,60,45,0,45,50,0,20
315,95,60,50,0,45,50,0,20
330,90,60,50,0,50,50,0,15
345,100,65,50,0,50,45,0,15
360,100,70,50,0,50,50,0,25
375,110,70,55,0,55,55,0,30
390,105,65,50,0,45,65,0,15
405,100,55,45,0,45,65,0,20
420,95,55,55,0,45,60,0,15
435,95,60,50,0,50,60,0,20
450,90,65,50,0,40,50,0,20
465,90,70,40,0,40,45,0,20
480,95,70,40,0,40,40,0,20
495,95,70,50,0,30,40,0,20
510,95,65,55,0,40,50,0,15
525,90,65,55,0,40,50,0,20
540,90,55,55,0,40,45,0,20
555,80,50,50,0,40,35,0,20
570,80,45,50,0,30,35,0,15
585,75,40,50,0,25,35,0,15
600,75,35,35,0,25,30,0,15
615,75,30,30,0,20,20,0,15
630,55,25,30,0,10,20,0,15
645,45,35,25,0,5,5,0,15
660,0,45,60,0,20,15,0,15
675,0,55,55,0,35,40,0,15
690,0,55,35,0,25,15,0,20
705,0,35,0,0,10,15,0,15
