時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,190,160,5,0,30,40,0,5
15,190,150,60,0,50,45,0,20
30,160,140,75,0,115,65,0,20
45,160,130,95,0,120,75,0,50
60,180,140,90,0,120,85,0,60
75,180,130,90,0,125,100,0,60
90,190,140,90,0,130,110,0,45
105,190,150,90,0,140,130,0,45
120,190,140,85,0,140,110,0,45
135,160,130,85,0,150,110,0,45
150,160,120,80,0,145,110,0,45
165,160,110,80,0,140,110,0,50
180,160,110,80,0,130,100,0,45
195,160,110,90,0,125,90,0,50
210,170,120,90,0,125,100,0,50
225,170,120,85,0,130,100,0,50
240,165,125,85,0,140,100,0,60
255,150,125,80,0,140,100,0,50
270,145,130,75,0,140,100,0,50
285,160,140,75,0,150,100,0,60
300,165,140,75,0,130,95,0,45
315,175,145,75,0,120,95,0,45
330,170,135,75,0,120,95,0,50
345,170,135,75,0,100,100,0,50
360,170,150,80,0,110,110,0,60
375,170,150,80,0,115,110,0,70
390,170,160,80,0,130,100,0,60
405,175,160,90,0,130,100,0,60
420,160,160,90,0,130,90,0,65
435,160,120,90,0,130,90,0,75
450,160,110,95,0,130,85,0,60
465,160,100,90,0,125,90,0,60
480,160,120,90,0,120,90,0,60
495,155,120,90,0,120,90,0,65
510,155,125,95,0,115,90,0,65
525,155,0,100,0,100,80,0,60
540,145,0,100,0,90,80,0,65
555,145,0,85,0,85,75,0,65
570,140,0,70,0,75,75,0,60
585,0,0,70,0,75,75,0,50
600,0,30,55,0,95,75,0,30
615,0,80,50,0,90,60,0,20
630,0,0,50,0,80,40,0,15
645,0,0,55,0,0,40,0,15
660,0,0,0,0,0,60,0,25
675,0,0,0,0,0,0,0,45
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,15
