時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,170,40,0,15,10,0,5
15,180,180,100,0,30,30,0,20
30,190,180,90,0,70,55,0,25
45,200,170,90,0,110,60,0,45
60,205,155,90,0,120,70,0,50
75,210,145,90,0,130,80,0,55
90,200,150,80,0,145,80,0,50
105,200,150,80,0,0,75,0,45
120,185,140,75,0,0,90,0,45
135,180,140,70,0,0,95,0,45
150,170,140,60,0,0,95,0,60
165,170,140,55,0,0,110,0,45
180,170,140,65,0,0,110,0,50
195,180,130,70,0,0,110,0,50
210,185,140,75,0,0,100,0,65
225,185,140,80,0,90,100,0,70
240,180,140,80,0,130,95,0,80
255,170,140,70,0,140,95,0,60
270,170,130,65,0,130,100,0,75
285,180,130,60,0,140,110,0,45
300,175,130,60,0,140,110,0,60
315,175,130,55,0,140,90,0,65
330,185,130,60,0,140,90,0,65
345,185,140,75,0,160,90,0,60
360,180,140,80,0,180,90,0,60
375,180,140,80,0,190,100,0,75
390,180,160,75,0,190,95,0,65
405,185,160,70,0,190,95,0,75
420,185,160,65,0,190,90,0,85
435,185,160,80,0,180,100,0,85
450,180,160,80,0,180,100,0,60
465,180,140,80,0,140,100,0,60
480,170,130,70,0,120,90,0,60
495,170,125,70,0,120,80,0,75
510,170,125,85,0,130,80,0,75
525,155,115,85,0,140,85,0,65
540,150,110,75,0,120,80,0,70
555,150,110,65,0,120,75,0,55
570,140,95,55,0,120,65,0,30
585,125,95,55,0,120,65,0,35
600,120,95,50,0,120,45,0,20
615,0,80,40,0,100,40,0,20
630,0,75,30,0,80,45,0,15
645,0,75,45,0,75,45,0,20
660,0,0,60,0,0,70,0,40
675,0,0,50,0,0,0,0,50
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,0
