時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,150,5,0,15,20,0,5
15,185,170,60,0,40,50,0,20
30,185,170,80,0,90,80,0,40
45,190,170,90,0,120,100,0,65
60,190,170,110,0,125,100,0,50
75,190,165,110,0,125,100,0,70
90,200,145,80,0,130,90,0,60
105,200,130,70,0,135,90,0,60
120,190,135,70,0,140,90,0,50
135,175,135,70,0,140,80,0,40
150,165,140,70,0,140,90,0,50
165,165,150,70,0,150,100,0,55
180,160,150,65,0,150,90,0,55
195,170,150,70,0,140,90,0,50
210,170,135,65,0,110,90,0,35
225,170,125,70,0,110,90,0,45
240,170,125,65,0,110,100,0,60
255,170,130,65,0,110,100,0,45
270,170,130,65,0,100,100,0,55
285,170,130,75,0,110,95,0,55
300,170,140,70,0,120,95,0,60
315,170,150,70,0,130,90,0,65
330,170,145,70,0,130,95,0,70
345,170,145,65,0,130,110,0,75
360,170,145,65,0,130,110,0,75
375,180,145,70,0,130,110,0,75
390,185,140,90,0,130,100,0,65
405,175,135,85,0,130,90,0,65
420,170,135,80,0,130,100,0,80
435,170,135,75,0,130,100,0,85
450,165,135,75,0,130,100,0,65
465,160,130,70,0,130,100,0,60
480,160,125,75,0,130,85,0,65
495,150,135,80,0,125,80,0,80
510,160,135,80,0,120,75,0,65
525,170,140,80,0,115,75,0,65
540,160,130,75,0,115,85,0,65
555,160,130,75,0,90,85,0,60
570,140,110,70,0,80,85,0,60
585,130,100,60,0,80,70,0,50
600,130,95,45,0,70,60,0,15
615,120,90,45,0,70,60,0,20
630,0,75,45,0,70,50,0,20
645,0,80,50,0,55,45,0,20
660,0,0,50,0,0,60,0,50
675,0,0,55,0,0,0,0,45
690,0,0,0,0,0,0,0,30
705,0,0,0,0,0,0,0,20
