時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,150,45,75,10,5,0,15
15,170,150,60,100,20,20,0,20
30,160,160,75,100,70,60,0,20
45,180,170,85,100,120,65,0,30
60,190,170,85,100,130,65,0,45
75,190,150,80,100,130,65,0,70
90,190,140,80,100,120,65,0,70
105,190,130,80,95,120,85,0,55
120,180,110,80,90,100,85,0,55
135,170,100,70,100,90,75,0,45
150,170,100,65,100,100,75,0,20
165,160,100,65,0,100,70,0,55
180,170,110,70,0,100,65,0,60
195,160,120,70,0,100,70,0,60
210,160,135,70,0,100,70,0,60
225,160,135,80,0,120,90,0,60
240,160,130,80,0,130,100,0,50
255,150,130,80,40,130,105,0,50
270,155,130,65,130,130,110,0,45
285,170,125,70,140,130,110,0,45
300,170,125,70,140,130,90,0,35
315,160,125,70,130,120,95,0,45
330,160,120,65,130,120,100,0,50
345,160,120,70,130,120,100,0,50
360,160,120,65,120,120,90,0,65
375,160,120,65,120,120,90,0,65
390,165,120,80,120,120,90,0,60
405,165,120,85,120,120,85,0,65
420,170,135,85,120,120,85,0,60
435,180,130,85,120,120,85,0,65
450,180,120,80,120,120,85,0,50
465,170,120,80,120,120,85,0,50
480,160,120,70,110,110,85,0,35
495,140,120,75,105,110,70,0,45
510,140,120,85,120,105,70,0,60
525,145,105,80,0,95,70,0,60
540,150,105,95,0,90,80,0,45
555,145,95,95,0,85,85,0,35
570,125,95,90,0,85,75,0,45
585,120,95,75,0,85,70,0,35
600,115,90,60,0,90,65,0,20
615,105,85,55,0,0,65,0,15
630,0,70,45,0,0,50,0,15
645,0,0,40,0,0,40,0,15
660,0,0,60,0,0,55,0,30
675,0,0,60,10,0,0,0,35
690,0,0,0,20,0,0,0,35
705,0,0,0,40,0,0,0,25
