時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,130,50,60,5,5,0,5
15,150,150,60,65,5,10,0,20
30,160,140,70,80,20,20,0,25
45,170,140,70,75,50,35,0,20
60,160,130,65,70,75,55,15,20
75,130,120,65,70,75,60,20,30
90,120,120,65,70,65,60,20,30
105,110,100,60,80,60,50,20,30
120,90,80,65,70,45,40,25,30
135,100,80,65,65,45,30,30,30
150,100,75,55,65,45,40,30,35
165,90,75,55,70,45,45,30,15
180,95,65,55,65,55,35,25,35
195,95,65,50,70,55,30,25,35
210,100,85,45,60,50,50,25,35
225,100,85,45,70,40,45,35,35
240,80,95,50,70,35,40,30,20
255,80,95,50,75,35,45,35,30
270,85,85,55,70,60,30,20,30
285,100,85,55,70,75,30,25,35
300,100,85,65,60,70,40,25,20
315,100,65,65,65,65,45,30,20
330,90,80,50,65,60,45,35,20
345,85,85,50,65,55,45,25,35
360,80,85,50,60,25,40,20,30
375,80,65,60,60,40,45,30,30
390,90,70,50,60,55,45,20,30
405,80,70,50,60,65,45,30,35
420,85,75,50,65,55,45,15,20
435,80,75,50,55,50,35,20,20
450,80,75,50,60,45,35,20,20
465,80,75,45,65,35,30,25,20
480,80,75,40,70,35,30,25,20
495,100,75,45,75,45,30,20,30
510,115,90,55,70,60,45,20,30
525,115,90,55,50,60,50,20,30
540,125,85,65,55,60,50,20,35
555,105,75,65,65,55,45,25,20
570,90,70,50,50,35,45,20,20
585,90,75,50,50,45,50,20,20
600,95,75,50,55,50,50,15,20
615,95,75,50,55,50,50,15,15
630,80,65,50,50,45,50,25,20
645,70,55,45,50,40,20,25,15
660,60,55,40,30,35,15,20,15
675,50,40,30,30,15,15,15,20
690,0,30,30,30,5,20,15,15
705,0,0,0,0,0,0,0,15
