時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,65,30,5,30,5,5,0,5
15,95,55,45,65,5,5,0,15
30,85,105,70,70,40,40,0,15
45,100,100,70,70,60,60,0,15
60,95,90,70,75,60,55,5,20
75,95,85,60,80,80,50,15,20
90,80,70,60,80,80,50,15,20
105,80,65,45,75,80,50,15,15
120,75,50,45,70,60,55,15,20
135,75,40,45,65,50,55,15,15
150,55,45,40,60,45,50,15,15
165,55,65,45,60,35,35,15,15
180,70,60,45,60,40,35,15,15
195,65,50,40,60,50,40,15,15
210,60,50,35,50,40,45,15,15
225,65,50,35,50,40,45,15,15
240,70,45,45,55,55,45,15,15
255,80,50,45,60,55,45,15,15
270,80,65,45,60,55,45,15,15
285,65,65,45,65,55,40,15,20
300,65,55,35,65,55,30,15,15
315,70,55,35,65,50,35,15,15
330,75,55,35,65,50,40,15,15
345,75,60,40,65,50,50,15,15
360,85,60,45,50,50,50,15,15
375,75,60,45,55,55,45,15,20
390,75,60,40,60,55,40,15,20
405,75,70,40,60,50,45,15,20
420,70,75,40,60,45,45,15,20
435,75,70,40,60,45,45,15,15
450,80,55,40,60,45,45,15,15
465,80,55,45,60,45,45,15,15
480,75,60,45,55,45,50,15,15
495,65,60,40,55,45,50,15,15
510,85,70,50,55,45,40,15,15
525,80,60,45,55,55,40,15,15
540,70,60,45,55,55,35,15,15
555,90,80,45,55,50,40,15,20
570,90,80,50,55,45,45,15,20
585,95,70,50,50,35,45,15,20
600,85,70,35,45,45,40,15,20
615,85,80,45,45,50,35,15,20
630,70,75,45,45,30,30,15,20
645,70,45,35,40,25,25,15,15
660,65,40,30,30,25,25,15,20
675,45,40,30,25,15,15,15,15
690,40,40,35,25,15,5,0,20
705,25,25,0,20,5,10,0,25
