時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,120,5,45,5,10,0,5
15,120,110,50,45,10,10,0,15
30,130,100,55,60,35,15,0,30
45,120,100,55,65,60,40,0,20
60,120,100,55,55,65,45,15,35
75,110,95,55,60,60,45,15,30
90,90,95,50,50,45,25,20,45
105,80,90,40,50,45,25,20,35
120,90,80,35,45,45,35,15,30
135,90,75,35,45,40,35,15,30
150,90,65,30,50,35,45,20,40
165,90,65,40,50,35,70,15,20
180,95,65,40,50,40,70,20,20
195,95,65,50,45,35,45,25,35
210,75,80,45,45,35,25,25,35
225,75,70,45,50,35,35,30,35
240,65,50,45,50,35,35,15,35
255,70,50,35,50,40,30,20,40
270,80,50,40,45,35,25,20,20
285,80,60,40,40,25,25,25,20
300,80,65,40,35,25,25,30,20
315,75,65,35,35,30,30,30,20
330,80,70,35,40,30,30,25,40
345,80,70,35,45,35,30,20,15
360,80,70,35,35,35,35,20,35
375,80,70,35,40,35,50,25,20
390,70,70,50,55,40,50,25,40
405,65,70,45,50,45,50,15,20
420,70,70,45,45,45,40,15,20
435,70,70,35,40,40,35,30,40
450,80,70,35,40,45,35,20,35
465,90,70,30,40,45,35,25,35
480,80,70,40,40,50,25,15,40
495,90,60,40,40,40,45,15,40
510,85,55,35,30,30,40,15,20
525,90,65,30,25,30,40,15,15
540,90,60,25,35,30,35,20,20
555,85,60,40,35,25,40,25,15
570,75,60,35,35,35,35,25,20
585,80,60,35,35,35,30,15,15
600,75,50,35,35,20,20,15,15
615,70,45,30,30,15,20,20,20
630,60,45,25,25,15,15,25,15
645,55,45,25,20,15,10,25,15
660,50,35,20,10,5,15,15,15
675,40,25,15,10,5,5,15,20
690,0,25,15,5,5,5,20,20
705,0,0,15,5,5,5,0,25
