時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,75,5,5,30,5,5,0,5
15,120,110,35,75,0,5,0,15
30,125,120,80,95,0,40,0,15
45,130,120,85,115,0,60,0,15
60,140,110,95,125,0,60,15,30
75,130,80,95,125,0,65,15,35
90,130,90,95,120,0,70,15,35
105,125,110,95,130,0,70,15,35
120,125,130,95,130,10,65,15,40
135,125,130,85,135,70,65,15,40
150,80,120,120,120,100,65,15,30
165,80,110,100,110,95,60,30,30
180,115,100,95,110,95,70,15,30
195,125,100,80,110,75,70,20,15
210,125,70,70,100,75,65,15,15
225,105,60,70,115,80,65,30,15
240,100,70,65,115,75,60,25,20
255,120,80,60,115,70,60,25,20
270,120,90,65,100,75,60,25,20
285,100,115,75,105,70,70,25,20
300,95,115,80,110,85,70,25,20
315,100,110,75,110,90,65,30,30
330,105,110,75,110,90,70,30,30
345,105,110,70,110,95,70,35,30
360,120,100,80,100,95,70,25,25
375,100,90,80,100,100,70,25,15
390,115,110,80,100,100,70,25,15
405,110,110,65,90,100,65,25,15
420,110,110,75,90,100,65,25,20
435,105,110,75,95,100,70,25,20
450,100,100,75,95,100,75,35,20
465,105,90,75,110,100,75,20,20
480,115,90,80,120,95,75,20,25
495,115,100,80,110,90,75,20,30
510,120,100,100,110,90,75,15,30
525,115,105,100,130,90,65,15,30
540,110,110,95,135,95,65,15,20
555,115,100,95,115,90,60,15,15
570,125,105,95,90,85,65,15,15
585,115,95,100,105,80,65,15,20
600,105,85,90,90,75,65,15,20
615,100,85,80,90,75,60,15,20
630,105,75,75,80,60,55,15,20
645,85,60,65,75,60,50,15,15
660,80,55,0,65,60,40,15,20
675,0,0,0,0,60,25,15,15
690,0,0,0,0,60,25,0,20
705,0,0,0,0,60,30,0,20
