時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,20,5,20,5,5,0,5
15,85,60,30,60,5,5,0,15
30,95,70,50,70,30,10,0,15
45,85,70,65,70,60,45,0,20
60,85,80,60,70,60,55,5,20
75,85,75,65,70,60,50,15,20
90,65,70,60,65,55,40,15,20
105,55,70,60,60,50,30,15,25
120,65,60,50,60,45,45,15,25
135,70,45,40,60,45,45,15,10
150,60,35,25,45,50,40,15,20
165,60,40,25,55,45,40,15,15
180,70,50,30,60,45,35,15,10
195,60,55,40,50,40,35,15,20
210,60,45,45,50,35,40,15,10
225,55,40,45,50,40,45,15,15
240,50,40,45,50,40,45,15,20
255,55,40,30,40,40,40,15,20
270,55,50,25,45,40,30,15,15
285,50,40,20,55,40,30,15,15
300,60,40,25,60,50,40,15,20
315,65,45,35,55,70,40,15,20
330,65,40,45,50,60,40,15,20
345,65,55,45,55,60,40,15,20
360,60,70,45,55,55,40,15,20
375,60,70,40,60,60,45,15,10
390,60,60,40,60,55,45,15,15
405,60,60,35,60,50,45,15,10
420,65,55,45,50,50,45,15,10
435,65,50,30,45,45,45,15,10
450,55,55,30,45,45,35,15,10
465,60,55,35,55,45,30,15,10
480,60,50,30,55,30,45,15,10
495,65,40,35,55,35,45,15,10
510,70,45,45,45,35,40,15,20
525,60,45,45,45,45,40,15,15
540,55,55,45,45,45,35,15,10
555,60,55,40,45,35,40,15,15
570,55,50,30,40,30,40,15,15
585,55,40,25,35,30,40,15,15
600,55,45,25,40,30,30,15,15
615,50,45,25,40,30,25,15,20
630,50,40,25,35,30,30,15,20
645,45,40,30,25,25,30,15,20
660,35,30,25,25,15,35,15,15
675,35,30,20,20,10,20,15,15
690,0,50,30,35,15,5,0,15
705,0,0,0,0,5,10,0,15
