時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,40,5,25,5,5,0,5
15,90,80,20,65,5,5,0,15
30,95,70,45,70,45,25,0,15
45,90,75,45,80,65,65,0,15
60,85,75,45,75,65,65,15,15
75,85,65,45,65,65,50,15,20
90,70,65,40,55,60,45,15,15
105,65,60,25,50,50,45,15,20
120,70,50,25,50,50,35,15,20
135,65,45,20,50,40,40,15,20
150,60,50,15,40,30,30,15,20
165,60,45,15,40,35,20,15,10
180,55,45,20,40,40,40,15,10
195,50,40,15,40,50,40,15,15
210,50,40,10,40,50,40,15,10
225,55,40,15,40,40,35,15,15
240,60,45,20,60,35,30,15,15
255,65,55,20,45,35,30,15,15
270,60,65,20,35,40,30,15,10
285,55,50,20,35,45,30,15,15
300,55,40,20,45,45,40,15,15
315,60,40,20,45,40,30,15,20
330,65,65,25,50,40,30,15,15
345,70,65,25,60,40,40,15,15
360,70,65,20,55,40,35,15,15
375,60,60,20,50,40,35,15,15
390,75,60,30,50,35,35,15,20
405,75,55,30,40,45,30,15,20
420,70,60,25,35,50,40,15,20
435,70,65,15,45,55,50,15,20
450,70,55,20,50,55,30,15,25
465,70,60,25,70,40,40,15,15
480,75,65,20,55,45,45,15,15
495,75,65,15,55,45,45,15,20
510,70,65,20,50,45,35,15,20
525,70,65,20,35,45,30,15,15
540,70,70,20,35,45,35,15,15
555,70,60,15,40,45,35,15,15
570,70,50,15,45,40,35,15,15
585,65,50,15,40,40,35,15,15
600,70,50,20,35,35,35,15,15
615,70,40,25,30,25,20,15,15
630,60,40,20,30,15,20,15,15
645,55,40,15,30,10,15,15,15
660,45,45,15,25,20,15,15,15
675,45,35,15,20,20,15,15,20
690,40,30,15,15,5,5,0,15
705,30,25,15,15,5,5,0,15
