時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,40,5,30,5,5,0,5
15,120,80,35,60,5,5,0,20
30,110,85,65,60,45,20,0,15
45,120,85,70,95,70,45,0,25
60,120,115,85,90,75,65,15,30
75,125,120,85,100,75,65,15,35
90,115,120,85,125,75,65,15,45
105,115,120,85,115,80,65,15,35
120,115,105,70,115,85,60,15,20
135,105,90,70,115,70,60,15,30
150,95,80,70,90,75,50,15,20
165,70,80,60,80,75,50,15,30
180,70,90,60,85,70,55,15,20
195,75,90,60,85,65,65,15,15
210,85,70,60,95,70,60,15,15
225,95,75,60,95,65,55,15,15
240,100,70,55,90,60,60,15,15
255,100,80,55,90,75,50,15,15
270,95,75,55,90,75,50,15,15
285,100,75,55,90,75,50,15,20
300,100,75,60,80,75,55,15,15
315,105,75,65,85,70,60,15,15
330,105,95,65,85,70,60,15,20
345,90,95,60,85,75,55,25,20
360,90,90,60,85,80,60,25,20
375,100,95,60,75,70,65,25,20
390,105,105,65,75,60,65,15,25
405,120,110,65,90,70,65,15,30
420,120,110,65,105,75,65,15,15
435,115,105,60,105,75,65,15,30
450,115,105,70,100,75,60,30,30
465,120,100,65,100,75,60,15,30
480,120,120,70,95,75,60,15,20
495,120,110,65,85,75,55,15,15
510,110,100,65,80,65,55,15,15
525,105,100,65,80,50,60,15,20
540,105,95,70,90,60,55,15,15
555,115,90,70,100,60,50,15,20
570,115,80,75,100,65,55,15,20
585,115,70,75,100,55,50,15,20
600,115,65,80,100,55,45,15,20
615,115,75,80,80,55,40,15,20
630,90,70,80,70,40,40,15,15
645,80,65,75,70,40,35,15,20
660,0,65,50,70,40,30,15,20
675,0,0,50,40,25,20,15,20
690,0,0,0,25,20,15,0,20
705,0,0,0,30,15,15,0,15
