時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,40,5,20,0,5,0,5
15,120,90,25,55,5,5,0,20
30,100,85,50,80,10,10,0,20
45,110,85,35,75,50,45,0,20
60,85,80,30,65,55,50,15,25
75,65,70,30,55,45,45,15,15
90,55,45,25,55,0,45,15,15
105,65,45,20,45,0,45,15,15
120,65,35,15,30,0,40,15,10
135,65,35,10,30,0,45,15,15
150,55,40,15,40,0,40,15,15
165,55,60,25,40,0,30,15,15
180,50,55,25,30,0,30,15,15
195,55,40,20,25,0,30,15,15
210,45,35,15,20,0,35,15,20
225,45,30,10,30,5,35,15,15
240,45,35,20,30,30,35,15,15
255,40,40,20,30,65,25,15,15
270,50,40,15,30,55,25,15,15
285,55,40,10,25,35,35,15,15
300,55,35,10,20,45,30,15,15
315,50,40,10,30,50,25,15,15
330,45,50,30,35,45,15,15,15
345,40,65,30,35,50,20,15,15
360,40,65,20,35,45,25,15,15
375,65,65,20,30,40,25,15,20
390,75,65,20,25,45,30,15,20
405,75,60,25,35,45,30,15,20
420,65,45,15,50,50,20,15,20
435,65,40,15,50,50,30,15,20
450,65,40,25,40,55,30,15,20
465,65,65,25,30,50,30,15,20
480,60,65,20,30,20,30,15,15
495,55,65,15,20,25,30,15,20
510,50,55,10,20,45,20,15,15
525,45,40,10,30,30,25,15,15
540,50,45,20,30,20,15,15,15
555,40,45,15,25,25,15,15,15
570,45,45,15,20,35,30,15,15
585,40,40,15,15,30,20,15,15
600,45,40,10,15,10,15,15,15
615,45,40,10,20,15,10,15,15
630,45,35,10,15,30,5,15,15
645,35,35,15,15,25,5,15,15
660,30,30,15,15,15,5,15,15
675,30,30,10,15,5,5,15,15
690,0,60,15,20,5,5,0,15
705,0,0,20,15,5,5,0,20
