時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,110,110,40,50,5,5,0,5
15,120,110,50,45,5,10,0,20
30,140,100,45,55,25,0,0,30
45,140,100,45,55,70,0,0,15
60,120,105,45,55,65,0,25,20
75,110,95,55,55,60,5,25,35
90,80,95,50,60,45,10,20,45
105,80,85,50,60,40,30,25,30
120,85,85,45,50,35,40,15,30
135,85,70,40,45,30,40,15,30
150,80,60,40,45,35,30,25,20
165,80,60,35,40,35,30,15,20
180,85,0,30,50,45,15,20,20
195,75,0,40,45,35,15,20,30
210,75,0,40,40,35,30,15,35
225,75,0,45,45,25,40,30,30
240,100,0,45,45,25,35,35,30
255,110,0,30,45,35,40,35,20
270,85,60,35,45,35,45,20,35
285,80,70,40,45,35,40,20,20
300,80,90,40,45,40,25,30,20
315,80,90,40,40,40,15,25,25
330,80,90,35,35,35,35,25,15
345,80,75,35,40,35,40,25,15
360,95,75,40,40,35,45,25,30
375,100,70,45,35,30,45,25,20
390,95,80,45,35,35,45,25,35
405,95,100,40,40,35,50,15,35
420,85,100,35,40,35,45,35,45
435,85,80,35,40,35,45,15,40
450,85,70,35,40,35,35,25,35
465,85,60,30,40,35,30,20,35
480,85,70,30,30,25,40,25,20
495,90,70,35,40,30,35,15,30
510,90,80,40,35,35,40,15,35
525,90,90,35,35,40,40,20,20
540,90,90,35,35,40,35,20,20
555,90,80,35,40,35,35,20,30
570,80,70,40,30,35,30,25,15
585,80,70,40,25,30,35,15,15
600,80,80,35,25,30,35,15,15
615,80,70,35,25,25,25,20,15
630,65,65,35,25,10,25,20,15
645,60,55,30,25,5,15,25,15
660,60,45,30,20,5,15,15,20
675,35,40,30,15,5,5,15,20
690,0,30,15,10,5,5,15,20
705,0,0,0,30,15,0,0,25
