時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,130,110,50,45,10,5,0,5
15,140,110,65,60,20,0,0,20
30,140,120,65,90,50,0,0,20
45,140,120,65,90,80,0,0,20
60,120,110,70,90,90,0,5,20
75,120,110,70,90,95,0,20,45
90,80,110,65,90,95,0,20,45
105,80,110,65,90,85,0,30,45
120,100,100,65,90,80,0,35,45
135,100,100,65,85,80,0,30,35
150,100,100,65,75,75,0,35,35
165,90,80,70,75,55,15,35,45
180,85,70,60,85,30,35,40,35
195,85,75,60,85,45,35,40,35
210,100,80,55,80,70,40,30,35
225,100,85,55,80,65,40,30,35
240,85,90,65,80,65,40,35,40
255,80,80,65,80,65,30,20,20
270,80,80,65,65,65,40,20,30
285,90,80,65,65,60,40,25,35
300,100,80,65,65,60,50,25,35
315,100,80,50,75,60,50,30,15
330,95,70,55,75,60,50,30,20
345,80,75,60,75,50,55,40,35
360,80,100,60,75,55,55,35,35
375,100,95,60,75,55,55,25,20
390,110,80,55,55,60,65,35,40
405,90,80,55,60,65,65,35,20
420,80,75,40,70,60,70,30,35
435,80,75,40,65,45,70,40,35
450,80,80,60,60,45,70,25,20
465,95,0,60,60,35,60,25,40
480,105,0,65,50,45,60,25,35
495,105,0,65,60,50,45,15,35
510,120,0,60,70,55,45,25,35
525,130,100,60,70,55,50,25,35
540,150,100,50,70,55,55,20,15
555,105,85,45,60,50,55,15,35
570,105,85,50,55,45,50,20,35
585,105,100,60,55,40,45,15,20
600,100,90,55,45,50,50,20,20
615,100,80,45,45,40,50,25,20
630,80,70,40,35,35,35,20,20
645,75,60,40,35,25,30,25,15
660,65,50,40,35,20,20,25,15
675,65,40,25,30,10,5,25,15
690,0,0,20,25,5,10,25,15
705,0,0,0,0,5,15,0,25
