時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,50,30,10,0,0,5,0,5
15,60,50,10,30,5,5,0,5
30,70,60,35,35,5,5,0,15
45,80,60,30,50,20,10,0,20
60,70,60,30,45,45,15,5,20
75,75,55,30,40,50,30,15,20
90,55,45,20,35,40,25,15,20
105,45,35,10,35,40,20,15,20
120,35,30,10,35,35,20,15,15
135,30,30,10,35,35,20,15,10
150,35,25,10,30,20,20,15,10
165,50,35,10,30,15,20,15,20
180,50,35,15,30,15,25,15,10
195,55,30,15,30,45,15,15,10
210,35,25,15,30,30,20,15,20
225,35,25,15,30,35,20,15,10
240,50,35,15,25,40,15,15,10
255,40,45,25,20,35,15,15,10
270,40,40,20,35,30,15,15,10
285,40,40,15,25,35,15,15,15
300,45,40,15,20,35,25,15,15
315,45,40,15,30,35,25,15,10
330,40,45,25,35,35,25,15,15
345,50,45,25,35,30,25,15,15
360,50,50,20,25,30,25,15,15
375,45,45,20,35,30,30,15,15
390,45,35,15,35,65,20,15,15
405,45,40,10,35,55,20,15,15
420,50,35,15,15,50,30,15,15
435,45,40,15,25,40,25,15,15
450,40,40,20,30,35,15,15,15
465,40,45,20,20,35,15,15,20
480,50,40,10,20,30,10,15,20
495,40,40,15,20,20,20,15,20
510,45,50,25,30,30,15,15,20
525,40,40,25,35,0,25,15,20
540,45,45,20,30,0,30,15,20
555,45,45,15,30,0,30,15,20
570,45,40,15,30,0,25,15,20
585,45,45,25,30,0,20,15,20
600,50,45,25,35,0,15,15,10
615,50,40,20,35,10,15,15,10
630,45,40,20,25,15,5,15,15
645,30,35,15,20,35,5,15,15
660,30,30,15,10,25,15,15,15
675,30,25,10,10,15,10,15,15
690,35,30,10,10,5,5,0,20
705,0,0,25,20,0,5,0,20
