時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,70,35,5,30,5,5,0,5
15,100,70,40,60,5,5,0,15
30,90,80,55,65,45,30,0,15
45,90,70,65,70,70,60,0,15
60,95,70,70,100,65,60,15,15
75,85,75,70,100,65,50,15,20
90,60,70,60,80,55,50,15,15
105,60,65,50,65,65,50,15,20
120,80,60,40,65,65,45,15,20
135,80,60,40,70,65,40,15,15
150,85,50,40,70,50,40,15,20
165,70,50,40,55,50,45,15,20
180,70,50,40,55,50,45,15,20
195,60,50,40,70,55,50,15,20
210,45,50,40,65,50,50,15,20
225,50,60,40,65,55,45,15,20
240,80,55,40,65,50,40,15,20
255,75,55,40,55,45,40,15,20
270,65,50,35,60,55,45,15,15
285,65,50,40,70,55,50,15,20
300,80,50,40,70,65,50,15,20
315,80,50,40,60,65,50,15,20
330,80,65,55,60,55,45,15,20
345,55,80,55,70,50,50,15,15
360,65,60,50,70,50,50,15,15
375,75,60,50,60,50,55,15,15
390,80,65,50,60,55,55,15,15
405,70,55,40,65,55,30,15,15
420,75,45,40,65,60,45,15,15
435,75,45,45,70,45,50,15,20
450,75,65,45,75,50,45,15,20
465,65,60,45,75,35,45,15,20
480,65,60,40,75,40,45,15,20
495,70,65,35,70,40,35,15,20
510,80,60,50,70,50,40,15,20
525,65,55,50,70,60,45,15,15
540,75,55,45,70,60,50,15,15
555,75,60,40,55,55,55,15,15
570,85,50,35,55,50,50,15,15
585,85,55,40,60,35,45,15,15
600,80,60,50,65,35,35,15,15
615,80,55,50,65,45,20,15,15
630,70,55,50,60,40,15,15,15
645,70,45,40,50,30,30,15,15
660,50,40,30,35,20,15,15,15
675,45,50,30,35,15,15,15,15
690,45,35,0,35,10,5,0,15
705,45,0,0,0,5,5,0,15
