時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,170,130,55,90,5,5,0,5
15,170,130,85,85,10,15,0,20
30,160,130,85,85,55,40,0,20
45,90,130,75,85,70,50,0,25
60,80,120,75,90,75,55,15,45
75,120,120,75,90,80,65,20,45
90,120,120,75,100,85,65,20,55
105,130,100,80,100,80,60,25,70
120,120,110,90,90,75,55,25,70
135,120,100,90,90,70,50,30,40
150,100,85,90,90,70,50,45,40
165,95,85,85,90,70,55,40,40
180,100,85,85,90,70,60,20,40
195,100,110,85,95,60,55,40,35
210,110,110,80,110,60,55,25,35
225,110,110,80,110,60,0,30,35
240,110,90,80,110,65,0,30,40
255,110,85,80,110,75,0,30,35
270,110,100,80,105,80,0,35,40
285,110,110,80,105,80,0,45,40
300,115,110,85,95,80,0,45,45
315,115,115,85,95,80,0,45,50
330,115,115,85,110,80,0,30,50
345,115,115,80,110,80,0,35,50
360,115,115,75,105,90,5,40,40
375,105,100,80,95,90,70,30,40
390,110,100,70,100,90,75,40,50
405,110,100,75,95,80,75,45,50
420,115,100,75,105,80,75,45,45
435,115,100,75,120,80,80,35,35
450,110,100,75,100,75,70,30,35
465,110,90,80,85,70,60,20,35
480,130,110,70,90,65,60,25,35
495,130,110,80,110,65,60,25,40
510,140,110,85,110,70,60,30,50
525,130,110,80,100,80,65,30,35
540,130,100,80,90,80,65,35,30
555,120,85,80,90,70,65,25,30
570,120,100,80,90,55,65,25,45
585,110,100,70,70,55,65,25,35
600,110,80,70,70,55,70,25,30
615,90,80,65,60,55,65,20,15
630,80,70,65,60,50,45,25,20
645,80,60,70,60,40,35,25,20
660,0,60,75,50,25,25,20,20
675,0,55,60,50,25,25,20,15
690,0,0,50,40,20,30,15,20
705,0,0,0,0,0,0,0,15
