時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,110,5,35,5,5,0,15
15,125,110,100,60,5,5,0,20
30,130,135,55,80,25,20,0,30
45,135,120,55,85,70,40,0,20
60,135,120,50,70,75,55,5,20
75,120,100,55,60,70,50,20,30
90,105,95,60,65,70,40,25,40
105,115,95,55,70,60,0,25,45
120,115,95,55,70,60,0,15,30
135,70,90,50,70,60,0,30,30
150,85,80,50,65,50,0,30,30
165,90,65,60,65,50,0,20,30
180,105,65,55,65,45,0,30,30
195,105,110,55,65,45,0,20,35
210,110,75,55,55,45,40,25,35
225,110,75,45,70,45,60,30,35
240,110,75,40,70,40,70,30,35
255,105,75,40,65,35,45,20,30
270,75,85,55,55,30,45,35,30
285,70,95,60,55,45,45,20,30
300,70,95,50,55,45,45,25,35
315,85,85,45,55,45,45,30,40
330,110,75,55,55,45,40,30,35
345,100,75,55,65,55,40,20,20
360,80,90,50,65,55,40,35,35
375,95,90,45,65,55,40,40,30
390,100,90,40,70,50,50,30,30
405,95,90,40,70,45,45,20,30
420,95,90,50,45,45,50,30,30
435,80,90,50,45,40,45,20,35
450,80,90,45,40,35,45,20,35
465,90,80,30,50,35,40,25,20
480,90,70,45,40,40,45,25,20
495,90,75,45,45,40,45,15,40
510,105,70,50,50,35,45,15,35
525,120,80,35,50,40,45,15,30
540,115,90,35,40,50,40,25,30
555,110,80,35,35,45,40,25,20
570,100,70,55,40,35,40,25,35
585,95,70,45,45,35,45,15,30
600,90,70,45,40,35,45,15,20
615,80,70,40,35,35,40,25,20
630,75,50,35,35,30,30,20,20
645,65,45,35,30,20,25,25,15
660,65,45,25,20,5,25,15,15
675,60,45,20,10,5,15,15,15
690,0,40,30,20,5,5,25,20
705,0,0,0,25,5,5,0,20
