時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,120,140,5,60,15,10,0,15
15,130,150,70,70,20,10,0,30
30,150,145,70,75,55,40,0,35
45,155,135,75,80,75,50,0,50
60,160,140,90,80,65,70,5,50
75,120,140,90,85,65,65,20,35
90,115,130,95,85,60,55,20,35
105,110,115,90,90,50,50,25,45
120,95,90,80,100,45,45,15,35
135,95,70,70,100,50,45,30,35
150,100,70,70,90,55,50,35,15
165,100,85,60,80,50,45,35,20
180,105,95,55,80,55,45,25,35
195,95,95,60,80,60,45,40,50
210,90,90,75,80,60,50,25,45
225,85,90,70,80,55,50,30,35
240,75,100,60,100,55,40,20,35
255,100,100,65,95,55,40,35,35
270,105,95,65,80,55,40,40,40
285,100,90,70,80,55,50,25,40
300,100,80,65,75,50,55,25,40
315,100,80,60,75,50,45,35,35
330,105,80,60,85,50,50,35,35
345,95,90,65,85,50,45,35,40
360,90,95,65,80,55,45,35,50
375,90,100,65,80,55,45,40,40
390,95,100,50,75,55,45,35,35
405,90,100,50,70,55,50,30,20
420,90,80,55,80,55,50,30,40
435,100,75,50,85,50,45,35,40
450,100,75,50,65,45,40,25,35
465,100,100,50,60,45,40,25,35
480,95,90,55,65,45,50,25,35
495,95,100,65,70,60,50,25,40
510,110,110,65,60,60,45,20,40
525,100,100,65,60,60,45,20,20
540,95,100,60,60,60,35,15,20
555,90,100,60,60,60,35,25,35
570,90,90,60,60,55,70,25,35
585,90,90,55,60,40,55,15,40
600,95,85,45,45,40,40,15,35
615,90,75,40,45,45,35,15,15
630,80,70,35,45,45,35,20,35
645,75,55,45,35,35,30,25,15
660,60,50,50,35,15,15,15,20
675,60,45,50,25,5,15,15,20
690,0,40,35,20,5,15,20,15
705,0,0,0,0,20,10,0,15
