時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,0,0,0,0,0,0,0,0
15,140,110,50,55,10,10,0,15
30,140,120,70,70,30,40,0,20
45,140,110,65,65,70,45,0,35
60,130,110,60,0,80,50,0,35
75,115,115,50,0,85,60,20,30
90,115,110,55,0,80,60,20,35
105,115,110,110,0,70,50,25,35
120,100,100,140,10,60,50,30,40
135,100,0,140,55,60,45,30,40
150,100,0,120,90,45,45,30,35
165,100,0,110,90,40,45,35,35
180,100,0,50,90,40,40,35,35
195,95,0,50,90,50,45,25,40
210,0,0,40,90,55,45,25,40
225,0,30,40,80,55,40,30,40
240,0,80,70,80,55,45,30,15
255,45,0,0,90,60,55,35,20
270,0,0,0,100,55,0,0,20
285,0,0,0,0,45,0,0,0
300,70,0,30,100,50,10,25,0
315,120,0,65,100,55,5,30,15
330,130,0,70,100,55,60,30,30
345,130,60,70,80,45,60,40,35
360,110,100,60,80,45,55,35,40
375,110,115,90,80,45,55,35,40
390,95,100,55,110,50,45,35,40
405,95,100,50,110,50,50,45,40
420,95,80,50,80,50,50,30,15
435,90,80,50,65,50,45,15,20
450,80,90,60,55,45,50,20,20
465,80,90,60,60,40,55,20,40
480,80,90,50,65,30,50,20,20
495,85,90,50,70,30,40,20,20
510,100,95,45,60,35,40,15,20
525,100,90,50,55,50,40,20,20
540,100,90,50,55,45,40,20,20
555,0,0,0,0,0,0,0,0
570,90,70,55,50,40,50,25,20
585,90,85,45,50,35,45,15,15
600,90,85,45,50,35,45,15,15
615,90,80,45,45,30,35,15,15
630,90,80,45,40,35,20,20,20
645,85,80,40,35,20,30,25,15
660,80,70,30,35,15,20,25,15
675,70,60,30,20,10,5,25,20
690,45,35,30,20,5,10,15,20
705,0,0,0,25,10,15,0,20
