時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,65,45,10,35,5,5,0,5
15,110,85,20,75,5,5,0,20
30,120,85,50,65,50,40,0,15
45,115,80,60,75,35,50,0,20
60,110,80,55,90,60,55,15,30
75,100,80,45,90,70,55,15,30
90,90,80,50,75,60,60,15,20
105,70,65,35,70,55,50,15,15
120,70,65,35,60,55,45,15,20
135,65,55,25,60,50,40,15,20
150,70,50,25,50,50,45,15,20
165,75,55,35,55,40,45,15,20
180,75,55,35,60,45,45,15,20
195,75,55,30,60,50,40,15,20
210,75,50,30,60,45,35,15,20
225,70,50,25,50,45,45,15,15
240,70,50,20,50,45,45,15,20
255,80,60,25,55,50,35,15,15
270,75,60,25,60,50,50,15,15
285,85,55,20,65,50,50,15,15
300,90,50,25,65,50,50,15,15
315,75,50,20,65,55,50,15,15
330,75,65,25,65,45,40,15,15
345,70,60,25,65,45,50,15,15
360,75,60,25,65,50,50,15,15
375,80,60,15,65,50,55,15,15
390,80,65,20,60,60,55,15,15
405,80,65,15,60,60,55,15,15
420,75,65,20,55,50,50,15,15
435,70,65,20,55,50,50,15,20
450,70,70,25,50,45,50,15,20
465,85,70,20,60,40,40,15,20
480,80,60,15,50,40,50,15,20
495,80,55,25,50,50,50,15,20
510,80,55,25,50,50,35,15,20
525,80,55,15,45,50,50,15,15
540,75,55,15,55,50,45,15,15
555,85,60,15,50,50,45,15,20
570,70,55,15,50,45,35,15,15
585,65,60,20,50,40,40,15,15
600,70,65,10,50,35,50,15,15
615,70,65,15,50,25,40,15,15
630,60,45,10,50,30,30,15,15
645,55,45,10,30,35,20,15,15
660,55,30,10,25,25,15,15,20
675,45,35,10,25,15,5,15,15
690,0,40,10,30,10,5,0,20
705,0,0,20,0,10,10,0,20
