時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,140,40,65,10,10,0,5
15,140,150,55,70,10,10,0,20
30,160,145,80,75,45,25,0,20
45,160,140,80,80,75,45,0,20
60,155,140,80,85,70,60,5,50
75,155,140,65,100,65,70,35,50
90,150,130,60,105,65,70,35,50
105,150,120,70,90,65,55,25,50
120,150,100,70,80,65,50,35,30
135,130,90,70,75,65,45,30,50
150,110,90,70,85,60,45,30,30
165,110,90,75,90,65,45,35,40
180,105,85,65,80,70,45,35,40
195,105,95,55,90,70,45,40,50
210,100,110,50,105,65,45,30,50
225,100,100,50,95,70,45,30,35
240,110,105,45,95,80,70,50,35
255,110,105,50,80,90,50,55,50
270,115,105,75,70,85,50,35,50
285,115,105,70,90,85,55,25,55
300,120,110,70,90,85,55,30,55
315,110,110,60,80,100,50,30,50
330,110,100,60,80,105,50,30,45
345,95,100,65,80,100,50,40,35
360,105,100,60,80,95,50,40,55
375,105,95,65,85,90,50,25,40
390,120,105,75,100,85,45,35,40
405,120,110,80,100,80,55,35,40
420,120,110,95,100,80,55,30,40
435,120,105,95,85,85,55,35,35
450,120,100,85,75,95,55,40,25
465,115,100,75,80,95,55,25,45
480,115,100,80,75,95,55,35,50
495,115,85,65,80,75,50,40,55
510,95,80,60,85,75,40,40,55
525,120,90,60,85,75,50,35,40
540,130,110,70,70,75,50,25,35
555,120,100,75,60,75,50,35,15
570,115,100,65,55,70,50,25,35
585,110,100,60,65,70,45,15,35
600,105,85,60,65,60,45,30,35
615,95,80,45,50,40,45,20,15
630,80,75,45,45,40,40,20,15
645,75,65,45,45,40,40,25,15
660,65,60,30,40,40,10,15,15
675,55,50,25,40,25,5,15,15
690,0,45,35,35,5,10,15,15
705,0,0,0,35,10,15,0,20
