時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,55,40,5,35,5,5,0,5
15,90,75,35,65,5,5,0,15
30,90,75,65,75,50,25,0,15
45,90,75,65,75,80,55,0,15
60,95,80,90,65,70,60,15,15
75,95,80,80,75,60,60,15,15
90,95,80,70,80,55,55,15,15
105,90,65,55,85,50,50,15,15
120,70,60,45,75,50,40,15,15
135,65,50,45,70,50,45,15,20
150,65,50,45,65,65,55,15,20
165,65,55,45,55,55,50,15,20
180,60,55,50,70,55,45,15,20
195,60,55,45,70,45,40,15,20
210,65,50,40,70,40,40,15,20
225,55,50,40,70,40,40,15,20
240,70,45,40,60,50,35,15,20
255,70,45,45,55,60,35,15,20
270,70,50,45,60,55,45,15,20
285,75,50,45,60,55,45,15,15
300,75,60,45,65,55,45,15,20
315,65,60,40,60,70,45,15,15
330,65,60,45,65,60,50,15,15
345,60,60,55,65,60,55,15,15
360,75,65,55,65,55,50,15,10
375,70,70,50,70,55,50,15,15
390,65,70,40,65,50,50,15,15
405,65,70,35,70,50,50,15,15
420,65,70,45,70,50,50,15,15
435,75,70,50,65,50,50,15,15
450,75,70,45,65,55,65,15,15
465,80,45,50,65,55,80,15,15
480,80,50,50,60,50,70,15,10
495,75,60,50,65,50,30,15,15
510,75,60,45,65,45,40,15,15
525,75,60,40,55,45,50,15,15
540,75,60,45,60,45,45,15,15
555,80,60,45,55,45,35,15,15
570,75,55,40,45,45,45,15,15
585,75,55,40,45,50,40,15,15
600,75,55,40,55,50,35,15,15
615,70,50,40,50,45,35,15,20
630,60,50,40,40,35,40,15,20
645,50,45,40,30,30,30,15,15
660,50,40,30,25,30,20,15,20
675,45,30,30,20,20,15,15,20
690,0,25,25,15,5,15,0,20
705,0,0,25,0,5,10,0,20
