時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,90,50,5,20,5,5,0,5
15,110,70,40,60,5,5,0,20
30,120,90,55,80,55,20,0,15
45,90,75,70,90,65,60,0,15
60,100,75,75,90,85,65,15,30
75,100,75,70,95,75,65,15,15
90,95,70,70,100,70,65,15,15
105,90,70,70,90,60,65,15,20
120,90,65,65,85,75,50,15,20
135,90,50,60,90,75,45,15,20
150,85,50,55,80,70,45,15,20
165,80,55,55,85,55,40,15,20
180,80,65,50,85,45,50,15,20
195,75,65,50,85,45,45,15,20
210,0,0,0,0,0,0,0,0
225,70,60,40,75,75,45,15,15
240,70,50,40,80,75,45,15,20
255,75,50,60,80,80,50,15,15
270,90,50,55,75,75,50,15,15
285,95,50,50,75,70,50,15,15
300,100,70,55,80,60,45,15,15
315,90,70,55,90,60,50,15,15
330,80,80,55,90,70,50,15,15
345,80,80,50,90,85,50,15,20
360,75,70,50,70,85,50,15,20
375,75,60,55,60,80,50,15,20
390,75,65,50,75,70,50,15,20
405,85,70,50,85,70,50,15,20
420,90,65,50,80,70,45,25,15
435,85,65,50,80,70,45,15,20
450,85,70,50,80,60,55,15,15
465,80,70,50,80,60,60,15,15
480,80,70,45,80,60,60,15,15
495,80,70,60,75,55,65,15,15
510,85,65,55,75,55,55,15,15
525,80,60,55,65,55,55,15,15
540,85,65,55,65,55,45,15,15
555,90,65,55,65,55,50,15,15
570,90,65,55,80,55,60,15,15
585,90,60,55,75,50,50,15,15
600,85,60,55,55,45,45,15,15
615,80,60,55,55,45,40,15,20
630,75,55,50,55,45,35,15,20
645,65,50,45,50,35,30,15,15
660,55,40,40,50,30,30,15,20
675,50,40,35,45,40,40,15,20
690,0,35,30,40,20,25,0,20
705,0,0,0,0,15,10,0,20
