時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,60,40,5,30,0,5,0,5
15,115,80,45,80,0,5,0,15
30,130,110,75,70,0,40,0,15
45,135,130,85,90,20,45,0,15
60,135,130,90,110,80,40,5,20
75,125,120,100,120,85,60,5,35
90,115,100,90,140,85,60,15,35
105,105,90,90,140,75,60,15,20
120,105,85,80,135,80,55,15,20
135,85,85,80,135,70,55,15,15
150,80,80,65,125,60,55,15,15
165,80,70,65,100,60,55,15,15
180,85,70,65,85,60,55,15,15
195,85,65,60,85,60,45,15,15
210,85,65,55,85,65,45,15,15
225,85,70,60,90,80,45,15,15
240,85,75,60,85,80,45,15,15
255,95,75,60,85,80,50,15,15
270,95,85,50,70,80,50,15,15
285,85,85,50,75,80,55,15,20
300,80,85,50,75,80,55,15,15
315,80,75,50,70,80,50,15,20
330,80,75,75,85,80,55,15,20
345,85,70,75,100,80,60,15,20
360,85,70,75,95,80,60,15,20
375,85,80,75,90,60,60,20,15
390,90,80,55,90,70,60,25,15
405,100,90,55,95,65,55,15,15
420,100,95,55,95,65,55,15,15
435,100,95,60,90,75,55,15,20
450,110,105,60,85,75,55,15,15
465,95,105,60,75,75,60,15,15
480,85,85,70,70,80,60,15,20
495,85,85,70,70,80,60,15,20
510,90,85,70,75,70,60,15,20
525,100,85,60,85,55,50,15,20
540,100,85,60,85,65,55,15,20
555,100,80,60,80,65,55,15,15
570,100,80,55,85,65,55,15,15
585,95,80,60,95,65,55,15,15
600,90,70,75,90,65,50,15,15
615,80,70,75,80,45,50,15,15
630,70,60,55,70,45,35,15,20
645,70,50,50,45,45,35,15,15
660,55,45,45,50,40,30,15,15
675,50,45,45,45,30,20,15,15
690,0,40,40,30,25,15,0,15
705,0,0,0,0,0,0,0,15
