時間,ソアリン,トイストーリーマニア,タワーオブテラー,センターオブジアース,インディージョーンズ,レイジングスピリッツ,マジックランプシアター,タートルトーク
0,135,0,60,70,10,5,0,5
15,135,0,75,80,15,15,0,20
30,145,80,70,75,50,45,0,20
45,145,110,60,0,75,50,0,25
60,150,110,60,0,80,60,5,35
75,140,110,65,0,80,50,15,40
90,115,120,80,0,65,45,20,50
105,105,110,80,0,60,50,25,45
120,90,100,90,0,55,50,30,45
135,90,90,90,30,60,50,30,30
150,95,85,90,80,55,50,30,30
165,95,75,75,75,45,50,20,30
180,110,75,65,75,45,35,25,30
195,110,85,55,75,45,40,30,35
210,90,80,55,80,45,45,25,35
225,80,75,55,80,45,40,15,40
240,85,75,55,70,45,40,30,40
255,95,85,70,70,45,35,35,25
270,95,80,65,65,40,40,20,30
285,95,100,65,80,40,45,25,35
300,95,90,65,75,40,45,25,35
315,95,90,55,75,40,40,30,40
330,95,90,55,85,40,40,20,20
345,95,75,50,90,55,40,40,20
360,95,85,60,90,65,45,35,35
375,95,85,60,90,60,45,25,40
390,95,85,60,90,50,45,25,35
405,95,85,60,75,45,45,30,40
420,95,80,55,75,40,40,30,40
435,95,80,50,75,45,40,15,20
450,85,80,50,75,45,30,15,20
465,80,90,50,75,40,35,15,20
480,90,80,40,75,35,40,25,35
495,95,80,40,80,30,40,15,35
510,110,100,50,80,35,35,15,35
525,110,100,55,80,50,40,20,35
540,120,100,60,65,45,45,20,15
555,110,100,55,65,45,45,25,40
570,110,95,60,60,40,45,25,40
585,90,80,60,60,45,45,15,20
600,90,80,50,60,45,45,25,20
615,80,70,35,55,45,45,15,20
630,75,60,35,50,35,25,20,20
645,65,50,40,45,30,20,20,15
660,60,35,40,40,15,15,20,15
675,0,30,35,30,5,15,15,15
690,0,0,30,30,5,15,25,15
705,0,0,0,30,0,15,0,15
